timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
2280352,1294343,1,pelvis,loading,-0.3437,0.2025,0.9276,-0.3052,-4.3945,-6.2256,t001,s001
2280398,1294359,1,pelvis,loading,-0.3430,0.1914,0.9210,-1.2817,-4.2114,-8.4839,t001,s001
2280398,1294374,1,pelvis,loading,-0.3378,0.1670,0.9281,-2.3804,-4.3335,-9.3384,t001,s001
2280398,1294390,1,pelvis,loading,-0.3339,0.1531,0.9283,-5.3711,-2.8687,-10.1318,t001,s001
2280439,1294405,1,pelvis,loading,-0.3201,0.1296,0.9037,-5.1270,-1.5259,-9.0332,t001,s001
2280441,1294421,1,pelvis,loading,-0.3207,0.1272,0.8751,-0.2441,-1.4648,-2.8687,t001,s001
2280485,1294437,1,pelvis,loading,-0.3260,0.1429,0.8796,3.4790,-6.1035,4.3945,t001,s001
2280486,1294452,1,pelvis,loading,-0.3347,0.1815,0.9156,3.0518,-7.8735,6.0425,t001,s001
2280486,1294468,1,pelvis,loading,-0.3376,0.1936,0.9298,0.4272,-7.7515,5.8594,t001,s001
2280527,1294483,1,pelvis,loading,-0.3419,0.2034,0.9454,-0.1221,-6.6528,5.3711,t001,s001
2280529,1294499,1,pelvis,loading,-0.3433,0.2064,0.9481,1.3428,-2.7466,4.7607,t001,s001
2280529,1294514,1,pelvis,loading,-0.3376,0.2135,0.9373,2.7466,-0.3052,4.7607,t001,s001
2280573,1294530,1,pelvis,loading,-0.3301,0.2144,0.8959,4.0894,3.4180,4.1504,t001,s001
2280573,1294545,1,pelvis,loading,-0.3354,0.2090,0.8678,5.3711,1.5259,3.9062,t001,s001
2280574,1294561,1,pelvis,loading,-0.3472,0.2200,0.8689,5.1880,-2.5635,4.4556,t001,s001
2280614,1294576,1,pelvis,loading,-0.3516,0.2336,0.9021,2.5024,-8.8501,2.7466,t001,s001
2280616,1294592,1,pelvis,loading,-0.3567,0.2339,0.9558,0.1221,-8.2397,-0.3662,t001,s001
2280616,1294607,1,pelvis,loading,-0.3568,0.2135,0.9493,-2.9907,-2.6855,-5.7983,t001,s001
2280659,1294623,1,pelvis,loading,-0.3538,0.1849,0.9146,-2.0142,-1.1597,-5.5542,t001,s001
2280659,1294639,1,pelvis,loading,-0.3480,0.1891,0.9156,0.4272,-0.9155,-2.5024,t001,s001
2280699,1294654,1,pelvis,loading,-0.3446,0.1879,0.9095,-0.0610,0.4883,-1.6479,t001,s001
2280701,1294670,1,pelvis,loading,-0.3418,0.1769,0.8726,1.0986,0.4272,-0.5493,t001,s001
2280702,1294686,1,pelvis,loading,-0.3429,0.1836,0.8700,4.5776,-3.8452,3.6621,t001,s001
2280746,1294701,1,pelvis,loading,-0.3458,0.2130,0.8877,5.7373,-6.1646,4.5776,t001,s001
2280746,1294717,1,pelvis,loading,-0.3436,0.2311,0.8993,5.2490,-8.8501,2.1973,t001,s001
2280747,1294732,1,pelvis,loading,-0.3434,0.2336,0.9038,3.9673,-9.8267,0.0610,t001,s001
