timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95647249,1087798,1,pelvis,0.9829,0.1129,-0.1180,5.4321,0.6714,1.2817,,t004,MAPRAA
95647263,1087813,1,pelvis,0.9845,0.1139,-0.1204,6.3477,0.4883,1.0376,,t004,MAPRAA
95647278,1087829,1,pelvis,0.9840,0.1134,-0.1210,7.6904,0.3052,0.1831,,t004,MAPRAA
95647294,1087844,1,pelvis,0.9810,0.1155,-0.1227,8.1787,0.2441,-0.3662,,t004,MAPRAA
95647309,1087860,1,pelvis,0.9795,0.1176,-0.1213,9.3994,0.0610,-1.4038,,t004,MAPRAA
95647324,1087875,1,pelvis,0.9783,0.1195,-0.1191,9.9487,-0.0610,-1.8921,,t004,MAPRAA
95647340,1087890,1,pelvis,0.9779,0.1177,-0.1185,11.2305,0.0000,-2.4414,,t004,MAPRAA
95647356,1087906,1,pelvis,0.9781,0.1060,-0.1155,11.8408,-0.1831,-2.6855,,t004,MAPRAA
95647371,1087921,1,pelvis,0.9792,0.0962,-0.1150,12.6343,-0.4883,-2.6855,,t004,MAPRAA
95647386,1087937,1,pelvis,0.9828,0.0734,-0.1140,12.7563,-0.4883,-2.5635,,t004,MAPRAA
95647402,1087952,1,pelvis,0.9850,0.0607,-0.1107,11.8408,-0.4272,-1.9531,,t004,MAPRAA
95647417,1087968,1,pelvis,0.9871,0.0376,-0.1061,10.6201,-0.3052,-1.4038,,t004,MAPRAA
95647433,1087983,1,pelvis,0.9868,0.0204,-0.1056,7.2021,0.0000,-0.1831,,t004,MAPRAA
95647448,1087999,1,pelvis,0.9867,0.0171,-0.1056,5.0659,0.2441,0.4272,,t004,MAPRAA
95647463,1088014,1,pelvis,0.9872,0.0197,-0.1036,0.3052,0.6714,1.5869,,t004,MAPRAA
95647479,1088029,1,pelvis,0.9886,0.0248,-0.1045,-4.2114,0.6714,2.3804,,t004,MAPRAA
95647494,1088045,1,pelvis,0.9891,0.0369,-0.1055,-6.0425,0.4272,2.7466,,t004,MAPRAA
95647509,1088060,1,pelvis,0.9891,0.0396,-0.1055,-9.0332,-0.3662,3.1128,,t004,MAPRAA
95647525,1088075,1,pelvis,0.9889,0.0431,-0.1064,-10.3760,-0.6714,3.2349,,t004,MAPRAA
95647540,1088091,1,pelvis,0.9871,0.0443,-0.1055,-13.1226,-0.9766,3.3569,,t004,MAPRAA
95647556,1088106,1,pelvis,0.9845,0.0496,-0.1102,-14.1602,-0.7935,3.4790,,t004,MAPRAA
95647571,1088122,1,pelvis,0.9845,0.0530,-0.1128,-15.6250,-0.3662,3.6011,,t004,MAPRAA
95647587,1088137,1,pelvis,0.9810,0.0612,-0.1145,-16.2964,-0.3052,3.7231,,t004,MAPRAA
95647602,1088153,1,pelvis,0.9799,0.0647,-0.1178,-17.5171,-0.3052,3.9062,,t004,MAPRAA
95647618,1088168,1,pelvis,0.9814,0.0718,-0.1213,-17.9443,-0.3052,3.9062,,t004,MAPRAA
95647633,1088184,1,pelvis,0.9825,0.0769,-0.1212,-18.3716,-0.5493,3.7231,,t004,MAPRAA
95647649,1088199,1,pelvis,0.9849,0.0884,-0.1188,-18.3105,-0.6714,3.6621,,t004,MAPRAA
95647664,1088215,1,pelvis,0.9836,0.0985,-0.1163,-17.5781,-0.8545,3.4180,,t004,MAPRAA
95647680,1088230,1,pelvis,0.9823,0.1027,-0.1150,-16.0522,-0.9766,2.9907,,t004,MAPRAA
95647695,1088246,1,pelvis,0.9803,0.1058,-0.1136,-15.3198,-0.9155,2.8076,,t004,MAPRAA
95647711,1088261,1,pelvis,0.9801,0.1056,-0.1135,-13.8550,-0.5493,2.7466,,t004,MAPRAA
95647726,1088277,1,pelvis,0.9794,0.1036,-0.1125,-13.1226,-0.3662,2.6855,,t004,MAPRAA
95647742,1088292,1,pelvis,0.9795,0.1013,-0.1129,-11.6577,-0.1831,2.6245,,t004,MAPRAA
95647757,1088308,1,pelvis,0.9828,0.0968,-0.1121,-10.9863,-0.3052,2.6245,,t004,MAPRAA
95647773,1088323,1,pelvis,0.9841,0.0951,-0.1122,-10.0708,-0.6104,2.8076,,t004,MAPRAA
95647788,1088339,1,pelvis,0.9854,0.0945,-0.1118,-9.5215,-0.7935,2.8687,,t004,MAPRAA
95647804,1088354,1,pelvis,0.9844,0.0952,-0.1117,-8.3008,-1.1597,2.9297,,t004,MAPRAA
95647819,1088370,1,pelvis,0.9818,0.0962,-0.1110,-7.6904,-1.2207,2.8076,,t004,MAPRAA
95647834,1088385,1,pelvis,0.9811,0.0984,-0.1105,-6.4087,-1.0986,2.2583,,t004,MAPRAA
95647850,1088400,1,pelvis,0.9797,0.1044,-0.1139,-5.6763,-0.9766,1.8921,,t004,MAPRAA
95647865,1088416,1,pelvis,0.9775,0.1123,-0.1178,-4.0894,-0.9766,1.0376,,t004,MAPRAA
95647881,1088431,1,pelvis,0.9767,0.1162,-0.1184,-1.8921,-1.0986,0.3662,,t004,MAPRAA
95647896,1088447,1,pelvis,0.9781,0.1205,-0.1218,-0.7935,-1.2207,0.0610,,t004,MAPRAA
95647912,1088462,1,pelvis,0.9779,0.1213,-0.1245,1.7700,-1.5259,-0.7324,,t004,MAPRAA
95647927,1088478,1,pelvis,0.9767,0.1202,-0.1230,3.1128,-1.7090,-1.0986,,t004,MAPRAA
95647943,1088493,1,pelvis,0.9764,0.1185,-0.1206,6.1035,-1.9531,-1.5869,,t004,MAPRAA
95647958,1088509,1,pelvis,0.9772,0.1162,-0.1213,7.8735,-2.0142,-1.8311,,t004,MAPRAA
95647974,1088524,1,pelvis,0.9753,0.1141,-0.1213,11.3525,-2.0142,-2.2583,,t004,MAPRAA
95647989,1088540,1,pelvis,0.9778,0.1066,-0.1208,12.5732,-1.7090,-2.5024,,t004,MAPRAA
95648005,1088555,1,pelvis,0.9783,0.1018,-0.1207,14.2822,-0.9155,-2.8687,,t004,MAPRAA
95648020,1088571,1,pelvis,0.9775,0.0909,-0.1202,14.8315,-0.7324,-2.8687,,t004,MAPRAA
95648036,1088586,1,pelvis,0.9779,0.0804,-0.1185,15.3198,-0.4883,-2.5635,,t004,MAPRAA
95648051,1088602,1,pelvis,0.9796,0.0763,-0.1173,15.3809,-0.3052,-2.3193,,t004,MAPRAA
95648067,1088617,1,pelvis,0.9847,0.0657,-0.1157,15.0757,-0.1831,-2.0752,,t004,MAPRAA
