timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95820643,1988971,2,thigh,-0.9636,0.2075,0.0366,0.1831,0.4272,-0.6714,,t0010,MAPRAA
95820657,1988986,2,thigh,-0.9631,0.2083,0.0359,0.1221,0.4272,-0.7935,,t0010,MAPRAA
95820673,1989002,2,thigh,-0.9637,0.2104,0.0376,0.0000,0.4883,-0.7324,,t0010,MAPRAA
95820689,1989017,2,thigh,-0.9629,0.2096,0.0374,0.0000,0.6104,-0.6714,,t0010,MAPRAA
95820704,1989033,2,thigh,-0.9629,0.2083,0.0365,0.0610,0.5493,-0.5493,,t0010,MAPRAA
95820720,1989048,2,thigh,-0.9640,0.2083,0.0374,0.0000,0.6714,-0.5493,,t0010,MAPRAA
95820735,1989064,2,thigh,-0.9647,0.2083,0.0372,-0.1831,0.7324,-0.5493,,t0010,MAPRAA
95820751,1989079,2,thigh,-0.9644,0.2109,0.0375,-0.1831,0.7324,-0.6104,,t0010,MAPRAA
95820766,1989095,2,thigh,-0.9631,0.2111,0.0370,0.0000,0.7324,-0.6714,,t0010,MAPRAA
95820782,1989110,2,thigh,-0.9630,0.2109,0.0375,0.0000,0.7935,-0.7324,,t0010,MAPRAA
95820797,1989126,2,thigh,-0.9630,0.2097,0.0377,0.1221,0.7935,-0.7324,,t0010,MAPRAA
95820812,1989141,2,thigh,-0.9633,0.2096,0.0383,0.1831,0.7935,-0.8545,,t0010,MAPRAA
95820828,1989157,2,thigh,-0.9634,0.2131,0.0408,0.1221,0.7935,-0.9155,,t0010,MAPRAA
95820843,1989172,2,thigh,-0.9631,0.2124,0.0406,0.1831,0.7324,-0.7935,,t0010,MAPRAA
95820859,1989188,2,thigh,-0.9625,0.2111,0.0397,0.2441,0.7324,-0.7935,,t0010,MAPRAA
95820874,1989203,2,thigh,-0.9628,0.2119,0.0397,0.3052,0.6714,-0.6714,,t0010,MAPRAA
95820890,1989218,2,thigh,-0.9617,0.2134,0.0403,0.3052,0.6714,-0.4883,,t0010,MAPRAA
95820905,1989234,2,thigh,-0.9615,0.2136,0.0396,0.3662,0.6104,-0.3662,,t0010,MAPRAA
95820920,1989249,2,thigh,-0.9617,0.2136,0.0408,0.4272,0.4883,0.0000,,t0010,MAPRAA
95820936,1989265,2,thigh,-0.9619,0.2140,0.0427,0.4883,0.4272,0.1831,,t0010,MAPRAA
95820951,1989280,2,thigh,-0.9614,0.2136,0.0420,0.6104,0.2441,0.4272,,t0010,MAPRAA
95820967,1989295,2,thigh,-0.9636,0.2112,0.0409,0.6714,0.1831,0.4883,,t0010,MAPRAA
95820982,1989311,2,thigh,-0.9635,0.2120,0.0411,0.6714,0.1831,0.6714,,t0010,MAPRAA
95820997,1989326,2,thigh,-0.9625,0.2126,0.0406,0.6714,0.1831,0.6714,,t0010,MAPRAA
95821014,1989341,2,thigh,-0.9635,0.2120,0.0398,0.8545,0.2441,0.7935,,t0010,MAPRAA
95821028,1989357,2,thigh,-0.9640,0.2103,0.0387,0.9766,0.2441,0.7935,,t0010,MAPRAA
95821044,1989372,2,thigh,-0.9635,0.2091,0.0417,1.0986,0.3052,0.5493,,t0010,MAPRAA
95821059,1989388,2,thigh,-0.9634,0.2094,0.0427,1.1597,0.3662,0.3052,,t0010,MAPRAA
95821074,1989403,2,thigh,-0.9636,0.2092,0.0411,1.0986,0.3662,0.1831,,t0010,MAPRAA
95821090,1989418,2,thigh,-0.9633,0.2087,0.0411,1.0376,0.3052,-0.1831,,t0010,MAPRAA
95821105,1989434,2,thigh,-0.9637,0.2083,0.0416,0.9766,0.3662,-0.4272,,t0010,MAPRAA
95821121,1989449,2,thigh,-0.9644,0.2101,0.0415,0.7324,0.4883,-0.6714,,t0010,MAPRAA
95821136,1989465,2,thigh,-0.9633,0.2119,0.0425,0.6714,0.5493,-0.7324,,t0010,MAPRAA
95821152,1989480,2,thigh,-0.9631,0.2107,0.0447,0.6104,0.4883,-0.7324,,t0010,MAPRAA
95821167,1989496,2,thigh,-0.9628,0.2115,0.0433,0.5493,0.4883,-0.8545,,t0010,MAPRAA
95821182,1989511,2,thigh,-0.9618,0.2140,0.0427,0.6104,0.4883,-0.9155,,t0010,MAPRAA
95821198,1989527,2,thigh,-0.9625,0.2129,0.0441,0.7324,0.5493,-0.9766,,t0010,MAPRAA
95821213,1989542,2,thigh,-0.9634,0.2126,0.0457,0.6714,0.4883,-0.9766,,t0010,MAPRAA
95821229,1989557,2,thigh,-0.9630,0.2133,0.0444,0.6104,0.3662,-0.9155,,t0010,MAPRAA
95821244,1989573,2,thigh,-0.9628,0.2134,0.0436,0.6104,0.3662,-0.9766,,t0010,MAPRAA
95821259,1989588,2,thigh,-0.9620,0.2129,0.0443,0.6714,0.3662,-0.9766,,t0010,MAPRAA
95821275,1989604,2,thigh,-0.9613,0.2129,0.0457,0.6714,0.3662,-0.9766,,t0010,MAPRAA
95821290,1989619,2,thigh,-0.9619,0.2134,0.0444,0.5493,0.3052,-0.9766,,t0010,MAPRAA
95821306,1989634,2,thigh,-0.9615,0.2137,0.0447,0.3662,0.1831,-0.7935,,t0010,MAPRAA
95821321,1989650,2,thigh,-0.9628,0.2155,0.0452,0.3662,0.1221,-0.7324,,t0010,MAPRAA
95821337,1989665,2,thigh,-0.9629,0.2155,0.0455,0.3662,0.1831,-0.5493,,t0010,MAPRAA
95821352,1989681,2,thigh,-0.9608,0.2153,0.0438,0.3662,0.1221,-0.4883,,t0010,MAPRAA
95821368,1989696,2,thigh,-0.9614,0.2150,0.0435,0.2441,0.0610,-0.4272,,t0010,MAPRAA
95821383,1989712,2,thigh,-0.9623,0.2155,0.0437,0.3052,0.0610,-0.4272,,t0010,MAPRAA
95821399,1989727,2,thigh,-0.9628,0.2148,0.0446,0.4272,0.0000,-0.3662,,t0010,MAPRAA
95821414,1989743,2,thigh,-0.9620,0.2145,0.0457,0.4883,-0.0610,-0.3052,,t0010,MAPRAA
95821430,1989759,2,thigh,-0.9611,0.2150,0.0460,0.4883,-0.1221,-0.2441,,t0010,MAPRAA
95821445,1989774,2,thigh,-0.9613,0.2153,0.0457,0.3662,-0.2441,-0.1831,,t0010,MAPRAA
95821461,1989790,2,thigh,-0.9620,0.2150,0.0460,0.3052,-0.3052,-0.1221,,t0010,MAPRAA
95821477,1989805,2,thigh,-0.9623,0.2151,0.0458,0.2441,-0.3052,-0.0610,,t0010,MAPRAA
95821492,1989821,2,thigh,-0.9626,0.2156,0.0449,0.2441,-0.3052,-0.1221,,t0010,MAPRAA
95821507,1989836,2,thigh,-0.9622,0.2167,0.0448,0.2441,-0.4883,-0.1831,,t0010,MAPRAA
95821523,1989852,2,thigh,-0.9623,0.2168,0.0437,0.4883,-0.4883,-0.1221,,t0010,MAPRAA
95821538,1989867,2,thigh,-0.9630,0.2164,0.0428,0.6104,-0.4272,-0.1221,,t0010,MAPRAA
95821554,1989883,2,thigh,-0.9623,0.2157,0.0428,0.5493,-0.3052,-0.3052,,t0010,MAPRAA
95821569,1989898,2,thigh,-0.9634,0.2148,0.0430,0.5493,-0.1831,-0.4883,,t0010,MAPRAA
95821585,1989914,2,thigh,-0.9631,0.2152,0.0426,0.6714,-0.1831,-0.8545,,t0010,MAPRAA
95821600,1989929,2,thigh,-0.9648,0.2140,0.0428,0.6714,-0.1221,-1.0376,,t0010,MAPRAA
95821616,1989945,2,thigh,-0.9661,0.2163,0.0409,0.9155,0.1221,-1.7090,,t0010,MAPRAA
95821631,1989960,2,thigh,-0.9655,0.2142,0.0422,1.5869,0.1831,-2.5635,,t0010,MAPRAA
95821647,1989976,2,thigh,-0.9637,0.2122,0.0437,1.5259,0.2441,-2.8687,,t0010,MAPRAA
95821662,1989991,2,thigh,-0.9633,0.2140,0.0427,0.9155,0.6104,-3.3569,,t0010,MAPRAA
95821678,1990007,2,thigh,-0.9624,0.2158,0.0436,0.6714,0.7935,-3.5400,,t0010,MAPRAA
95821693,1990022,2,thigh,-0.9615,0.2177,0.0441,0.2441,1.0986,-3.9062,,t0010,MAPRAA
95821709,1990038,2,thigh,-0.9602,0.2207,0.0447,0.1221,1.2207,-4.0283,,t0010,MAPRAA
95821724,1990053,2,thigh,-0.9603,0.2207,0.0468,-0.2441,1.4038,-4.2725,,t0010,MAPRAA
95821740,1990069,2,thigh,-0.9608,0.2214,0.0464,-0.9155,1.5259,-4.3335,,t0010,MAPRAA
95821755,1990084,2,thigh,-0.9594,0.2269,0.0482,-1.0376,1.5259,-4.2725,,t0010,MAPRAA
95821771,1990100,2,thigh,-0.9578,0.2292,0.0490,-0.9766,1.4648,-3.7231,,t0010,MAPRAA
95821787,1990115,2,thigh,-0.9556,0.2318,0.0476,-0.9766,1.4038,-3.4790,,t0010,MAPRAA
95821802,1990131,2,thigh,-0.9554,0.2314,0.0485,-0.7935,1.2817,-2.7466,,t0010,MAPRAA
95821818,1990147,2,thigh,-0.9548,0.2322,0.0508,-0.7935,1.2207,-2.3193,,t0010,MAPRAA
95821833,1990162,2,thigh,-0.9553,0.2328,0.0503,-0.7935,0.9766,-1.5869,,t0010,MAPRAA
95821849,1990178,2,thigh,-0.9558,0.2332,0.0513,-0.8545,0.6714,-0.7324,,t0010,MAPRAA
