timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95531205,971753,1,pelvis,0.9843,0.0697,-0.2329,-0.8545,10.2539,-17.2119,,t002,MAPRAA
95531220,971769,1,pelvis,0.9878,0.0759,-0.2242,-2.2583,10.0098,-18.7988,,t002,MAPRAA
95531236,971784,1,pelvis,0.9941,0.0782,-0.2250,-2.3804,9.7656,-21.6675,,t002,MAPRAA
95531251,971800,1,pelvis,0.9930,0.0723,-0.2324,-0.9155,8.9111,-22.0337,,t002,MAPRAA
95531267,971815,1,pelvis,0.9818,0.0646,-0.2350,2.9907,5.3711,-21.0571,,t002,MAPRAA
95531282,971831,1,pelvis,0.9451,0.0511,-0.2302,4.3335,3.8452,-20.3247,,t002,MAPRAA
95531298,971846,1,pelvis,0.9338,0.0518,-0.2289,6.2866,2.6855,-18.4326,,t002,MAPRAA
95531313,971862,1,pelvis,0.9237,0.0498,-0.2310,7.4463,2.3193,-17.2119,,t002,MAPRAA
95531329,971877,1,pelvis,0.9390,0.0380,-0.2396,9.7046,2.0142,-14.8926,,t002,MAPRAA
95531344,971893,1,pelvis,0.9489,0.0370,-0.2446,9.7046,2.4414,-13.1836,,t002,MAPRAA
95531360,971908,1,pelvis,0.9569,0.0463,-0.2468,8.8501,2.3804,-12.4512,,t002,MAPRAA
95531375,971924,1,pelvis,0.9556,0.0516,-0.2424,7.0801,1.0986,-11.2915,,t002,MAPRAA
95531391,971939,1,pelvis,0.9651,0.0592,-0.2428,6.6528,0.0000,-10.4980,,t002,MAPRAA
95531406,971955,1,pelvis,0.9779,0.0605,-0.2455,6.2256,-3.4180,-9.0942,,t002,MAPRAA
95531422,971970,1,pelvis,0.9940,0.0618,-0.2417,5.4932,-5.5542,-8.8501,,t002,MAPRAA
95531437,971986,1,pelvis,0.9938,0.0594,-0.2378,3.9062,-9.9487,-8.7280,,t002,MAPRAA
95531453,972001,1,pelvis,0.9916,0.0522,-0.2429,3.5400,-12.0850,-8.4229,,t002,MAPRAA
95531468,972017,1,pelvis,0.9871,0.0546,-0.2478,2.0142,-16.2964,-7.5073,,t002,MAPRAA
95531484,972032,1,pelvis,0.9766,0.0585,-0.2483,0.2441,-18.1274,-7.4463,,t002,MAPRAA
95531499,972048,1,pelvis,0.9720,0.0525,-0.2477,-3.9062,-20.8130,-7.5684,,t002,MAPRAA
95531515,972063,1,pelvis,0.9622,0.0394,-0.2465,-5.7983,-21.7895,-7.2632,,t002,MAPRAA
95531530,972079,1,pelvis,0.9545,0.0454,-0.2272,-9.0942,-23.8037,-4.8218,,t002,MAPRAA
95531546,972094,1,pelvis,0.9520,0.0529,-0.2158,-11.6577,-26.3062,-0.4883,,t002,MAPRAA
95531562,972110,1,pelvis,0.9504,0.0674,-0.2183,-12.5732,-27.4048,1.1597,,t002,MAPRAA
95531577,972125,1,pelvis,0.9443,0.0793,-0.2333,-14.5264,-27.7100,2.1362,,t002,MAPRAA
