timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95778372,1946699,2,thigh,-0.9629,0.2256,0.0354,1.7090,0.2441,-5.6763,,t008,MAPRAA
95778386,1946715,2,thigh,-0.9625,0.2233,0.0347,1.9531,0.3662,-5.7983,,t008,MAPRAA
95778401,1946730,2,thigh,-0.9624,0.2246,0.0349,2.1973,0.4883,-6.2256,,t008,MAPRAA
95778417,1946745,2,thigh,-0.9612,0.2271,0.0370,2.0142,0.5493,-6.5308,,t008,MAPRAA
95778432,1946761,2,thigh,-0.9575,0.2341,0.0443,0.9155,0.7935,-6.7139,,t008,MAPRAA
95778448,1946776,2,thigh,-0.9565,0.2385,0.0432,0.8545,1.0376,-6.5918,,t008,MAPRAA
95778463,1946792,2,thigh,-0.9572,0.2345,0.0443,1.0376,1.0986,-6.5308,,t008,MAPRAA
95778479,1946807,2,thigh,-0.9575,0.2343,0.0432,0.2441,1.1597,-6.4087,,t008,MAPRAA
95778494,1946823,2,thigh,-0.9556,0.2412,0.0436,-0.2441,1.3428,-6.2866,,t008,MAPRAA
95778510,1946838,2,thigh,-0.9548,0.2418,0.0435,-0.6714,1.4648,-5.9814,,t008,MAPRAA
95778525,1946854,2,thigh,-0.9532,0.2439,0.0453,-0.7935,1.4648,-5.7983,,t008,MAPRAA
95778541,1946869,2,thigh,-0.9518,0.2469,0.0460,-0.7935,1.4038,-5.3711,,t008,MAPRAA
95778556,1946885,2,thigh,-0.9526,0.2466,0.0452,-0.7935,1.2207,-4.8218,,t008,MAPRAA
95778572,1946900,2,thigh,-0.9525,0.2482,0.0471,-0.7935,1.2207,-4.5166,,t008,MAPRAA
95778588,1946916,2,thigh,-0.9518,0.2487,0.0474,-0.7935,0.9766,-3.8452,,t008,MAPRAA
95778603,1946932,2,thigh,-0.9524,0.2513,0.0447,-0.7324,0.8545,-3.5400,,t008,MAPRAA
95778619,1946947,2,thigh,-0.9526,0.2517,0.0460,-0.7935,0.7324,-3.1738,,t008,MAPRAA
95778634,1946963,2,thigh,-0.9510,0.2518,0.0477,-0.9155,0.7324,-2.9297,,t008,MAPRAA
95778650,1946979,2,thigh,-0.9508,0.2533,0.0459,-1.0376,0.6714,-2.3193,,t008,MAPRAA
95778666,1946994,2,thigh,-0.9518,0.2542,0.0460,-1.0986,0.6714,-1.8921,,t008,MAPRAA
95778681,1947010,2,thigh,-0.9510,0.2512,0.0477,-1.2817,0.7324,-1.6479,,t008,MAPRAA
95778696,1947025,2,thigh,-0.9600,0.2408,0.0493,-7.5684,3.9062,0.2441,,t008,MAPRAA
95778712,1947041,2,thigh,-0.9779,0.2241,0.0590,-18.1885,9.8267,2.6855,,t008,MAPRAA
95778727,1947056,2,thigh,-0.9247,0.2837,0.0770,-33.9355,20.8130,4.0283,,t008,MAPRAA
95778743,1947072,2,thigh,-0.9246,0.2832,0.0588,-23.6816,23.3765,-6.7749,,t008,MAPRAA
95778759,1947087,2,thigh,-1.0414,0.1656,0.0343,-19.1040,25.0244,-14.0991,,t008,MAPRAA
95778774,1947103,2,thigh,-1.0725,0.1329,0.0282,-24.5361,30.5786,-26.1841,,t008,MAPRAA
95778790,1947118,2,thigh,-0.9866,0.2305,0.0121,-30.2734,33.1421,-30.0293,,t008,MAPRAA
95778805,1947134,2,thigh,-0.9417,0.2744,0.0328,-40.7715,35.1563,-30.2734,,t008,MAPRAA
95778821,1947149,2,thigh,-0.8920,0.3511,0.0735,-46.4478,33.5693,-26.4282,,t008,MAPRAA
95778836,1947165,2,thigh,-0.8995,0.3113,0.1375,-49.6826,27.7100,-16.1743,,t008,MAPRAA
95778852,1947180,2,thigh,-0.9103,0.2435,0.1362,-51.7578,21.6064,-7.5073,,t008,MAPRAA
95778867,1947196,2,thigh,-0.8949,0.2383,0.1022,-55.2978,19.5313,-5.2490,,t008,MAPRAA
95778883,1947211,2,thigh,-0.8765,0.3195,0.1031,-55.1147,15.9302,-4.2725,,t008,MAPRAA
95778898,1947227,2,thigh,-0.8771,0.4352,0.1348,-47.3022,13.0615,-4.0894,,t008,MAPRAA
95778914,1947242,2,thigh,-0.8943,0.4011,0.1432,-23.9258,4.0283,-0.7935,,t008,MAPRAA
95778929,1947258,2,thigh,-0.9135,0.2817,0.1289,-15.8081,-0.4883,1.1597,,t008,MAPRAA
95778945,1947273,2,thigh,-0.9038,0.2649,0.1161,-11.6577,-5.9814,2.4414,,t008,MAPRAA
95778960,1947289,2,thigh,-0.9010,0.2888,0.1049,-10.2539,-9.5215,1.4648,,t008,MAPRAA
95778976,1947304,2,thigh,-0.9033,0.3397,0.0720,-6.8970,-11.5356,1.0986,,t008,MAPRAA
95778991,1947320,2,thigh,-0.9045,0.3463,0.0680,4.0894,-15.8081,1.4038,,t008,MAPRAA
95779007,1947335,2,thigh,-0.9138,0.3351,0.0801,9.8877,-17.8833,1.5869,,t008,MAPRAA
95779022,1947351,2,thigh,-0.9215,0.3251,0.0797,17.7002,-20.8130,1.5869,,t008,MAPRAA
95779038,1947366,2,thigh,-0.9384,0.2731,0.0503,18.6157,-21.6064,1.3428,,t008,MAPRAA
95779053,1947382,2,thigh,-0.9470,0.2494,0.0168,13.7939,-21.7285,-0.1221,,t008,MAPRAA
95779069,1947397,2,thigh,-0.9583,0.2557,0.0126,7.8735,-20.6909,-3.4790,,t008,MAPRAA
95779084,1947413,2,thigh,-0.9932,0.2625,-0.0251,6.5308,-19.7754,-5.5542,,t008,MAPRAA
95779100,1947428,2,thigh,-0.9989,0.2739,-0.0392,6.3477,-16.0522,-9.3384,,t008,MAPRAA
95779116,1947444,2,thigh,-0.9855,0.3047,-0.0377,6.3477,-13.4277,-10.5591,,t008,MAPRAA
95779131,1947460,2,thigh,-0.9792,0.2930,-0.0330,5.0049,-10.6201,-12.3901,,t008,MAPRAA
95779147,1947476,2,thigh,-0.9845,0.2567,-0.0361,5.6152,-9.8877,-13.6719,,t008,MAPRAA
95779163,1947491,2,thigh,-0.9799,0.2877,-0.0289,7.2021,-7.8735,-17.6392,,t008,MAPRAA
95779178,1947507,2,thigh,-0.9543,0.3552,0.0244,-0.6104,-4.3335,-21.6675,,t008,MAPRAA
95779194,1947522,2,thigh,-0.9441,0.3495,0.0305,-3.3569,-3.5400,-22.4609,,t008,MAPRAA
