timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95469121,1610722,3,ankle,0.8564,-0.1508,-0.4843,1.8921,-0.7935,-0.4272,,t001,MAPRAA
95469134,1610738,3,ankle,0.8612,-0.1469,-0.4788,1.7700,-0.9766,0.0610,,t001,MAPRAA
95469150,1610753,3,ankle,0.8665,-0.1469,-0.4830,1.9531,-2.5635,0.4883,,t001,MAPRAA
95469165,1610769,3,ankle,0.8667,-0.1526,-0.4883,2.0142,-3.8452,0.5493,,t001,MAPRAA
95469181,1610784,3,ankle,0.8650,-0.1501,-0.4863,1.4648,-4.8828,0.3052,,t001,MAPRAA
95469197,1610800,3,ankle,0.8612,-0.1464,-0.4786,1.0376,-4.9438,0.4272,,t001,MAPRAA
95469212,1610816,3,ankle,0.8588,-0.1470,-0.4786,1.5259,-5.1880,0.7324,,t001,MAPRAA
95469228,1610831,3,ankle,0.8569,-0.1567,-0.4905,1.7090,-5.4321,0.7324,,t001,MAPRAA
95469243,1610847,3,ankle,0.8568,-0.1627,-0.4972,0.8545,-5.8594,0.7324,,t001,MAPRAA
95469259,1610862,3,ankle,0.8582,-0.1573,-0.4956,-0.2441,-5.6152,0.7324,,t001,MAPRAA
95469274,1610878,3,ankle,0.8533,-0.1448,-0.4879,-1.7090,-4.5776,0.6104,,t001,MAPRAA
95469290,1610893,3,ankle,0.8527,-0.1445,-0.4854,-1.4038,-4.2114,0.6104,,t001,MAPRAA
95469305,1610909,3,ankle,0.8517,-0.1490,-0.5010,-0.1221,-3.9673,0.6104,,t001,MAPRAA
95469321,1610924,3,ankle,0.8514,-0.1525,-0.5114,-1.2207,-3.7842,0.4272,,t001,MAPRAA
95469336,1610940,3,ankle,0.8546,-0.1517,-0.5011,-1.7700,-2.8076,0.2441,,t001,MAPRAA
95469352,1610955,3,ankle,0.8542,-0.1477,-0.4806,-1.7700,-1.1597,0.1831,,t001,MAPRAA
95469368,1610971,3,ankle,0.8470,-0.1478,-0.4873,-1.5259,-0.6714,0.2441,,t001,MAPRAA
95469383,1610986,3,ankle,0.8457,-0.1476,-0.5034,-0.7324,-0.3662,0.1831,,t001,MAPRAA
95469399,1611002,3,ankle,0.8466,-0.1434,-0.5098,-1.0376,-0.1221,0.0610,,t001,MAPRAA
95469414,1611018,3,ankle,0.8466,-0.1396,-0.5043,-1.8311,0.9155,0.0000,,t001,MAPRAA
