timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95820643,1261195,1,pelvis,0.9845,0.0830,-0.1016,0.9155,0.0000,-0.2441,,t0010,MAPRAA
95820657,1261210,1,pelvis,0.9838,0.0841,-0.1025,1.2207,-0.3662,-0.4883,,t0010,MAPRAA
95820673,1261226,1,pelvis,0.9821,0.0844,-0.1028,1.5259,-0.5493,-0.5493,,t0010,MAPRAA
95820688,1261241,1,pelvis,0.9828,0.0831,-0.1024,2.3193,-0.6714,-0.6104,,t0010,MAPRAA
95820704,1261257,1,pelvis,0.9833,0.0826,-0.1021,2.8076,-0.6714,-0.7324,,t0010,MAPRAA
95820719,1261272,1,pelvis,0.9840,0.0791,-0.1014,3.6621,-0.7324,-0.9766,,t0010,MAPRAA
95820735,1261288,1,pelvis,0.9852,0.0781,-0.1013,4.1504,-0.6714,-1.2207,,t0010,MAPRAA
95820750,1261303,1,pelvis,0.9873,0.0767,-0.0988,4.2114,-0.7935,-1.1597,,t0010,MAPRAA
95820766,1261319,1,pelvis,0.9869,0.0750,-0.0984,4.4556,-1.1597,-1.0376,,t0010,MAPRAA
95820782,1261335,1,pelvis,0.9840,0.0686,-0.0988,4.6997,-1.1597,-1.0986,,t0010,MAPRAA
95820797,1261350,1,pelvis,0.9832,0.0656,-0.0983,4.6997,-1.0376,-1.0986,,t0010,MAPRAA
95820813,1261366,1,pelvis,0.9840,0.0630,-0.0973,4.4556,-0.9155,-0.9766,,t0010,MAPRAA
95820828,1261381,1,pelvis,0.9849,0.0625,-0.0973,4.0894,-0.8545,-0.8545,,t0010,MAPRAA
95820844,1261397,1,pelvis,0.9858,0.0594,-0.0968,3.9062,-0.8545,-0.7324,,t0010,MAPRAA
95820859,1261412,1,pelvis,0.9860,0.0574,-0.0967,3.2349,-0.6714,-0.7324,,t0010,MAPRAA
95820875,1261428,1,pelvis,0.9877,0.0555,-0.0990,2.8076,-0.6104,-0.7324,,t0010,MAPRAA
95820890,1261443,1,pelvis,0.9867,0.0546,-0.0997,1.8921,-0.4272,-0.7935,,t0010,MAPRAA
95820906,1261459,1,pelvis,0.9854,0.0554,-0.0991,0.6714,-0.3662,-0.8545,,t0010,MAPRAA
95820921,1261474,1,pelvis,0.9845,0.0585,-0.0997,0.0610,-0.3052,-0.9155,,t0010,MAPRAA
95820937,1261490,1,pelvis,0.9846,0.0596,-0.1002,-0.7935,-0.5493,-0.9766,,t0010,MAPRAA
95820952,1261505,1,pelvis,0.9855,0.0613,-0.0990,-1.2207,-0.6104,-0.9766,,t0010,MAPRAA
95820968,1261521,1,pelvis,0.9866,0.0624,-0.0979,-2.0752,-0.7324,-0.9155,,t0010,MAPRAA
95820984,1261537,1,pelvis,0.9872,0.0646,-0.0981,-2.3804,-0.8545,-0.8545,,t0010,MAPRAA
95821000,1261552,1,pelvis,0.9855,0.0642,-0.0967,-2.8076,-1.1597,-0.7324,,t0010,MAPRAA
95821015,1261568,1,pelvis,0.9839,0.0636,-0.0951,-2.9907,-1.1597,-0.6714,,t0010,MAPRAA
95821031,1261584,1,pelvis,0.9850,0.0652,-0.0959,-3.2959,-1.0376,-0.4272,,t0010,MAPRAA
95821047,1261599,1,pelvis,0.9850,0.0662,-0.0953,-3.4180,-1.0376,-0.1221,,t0010,MAPRAA
95821062,1261615,1,pelvis,0.9843,0.0696,-0.0923,-3.4180,-0.8545,-0.0610,,t0010,MAPRAA
95821078,1261631,1,pelvis,0.9850,0.0723,-0.0916,-3.1128,-0.4272,0.1831,,t0010,MAPRAA
95821093,1261646,1,pelvis,0.9849,0.0769,-0.0909,-2.8687,-0.3052,0.3052,,t0010,MAPRAA
95821109,1261662,1,pelvis,0.9852,0.0778,-0.0913,-2.1362,-0.3052,0.5493,,t0010,MAPRAA
95821124,1261677,1,pelvis,0.9861,0.0780,-0.0892,-1.7090,-0.3052,0.6104,,t0010,MAPRAA
95821140,1261693,1,pelvis,0.9874,0.0773,-0.0894,-0.9766,-0.2441,0.6104,,t0010,MAPRAA
95821155,1261708,1,pelvis,0.9890,0.0748,-0.0896,-0.7324,-0.1831,0.5493,,t0010,MAPRAA
95821171,1261724,1,pelvis,0.9869,0.0718,-0.0905,-0.6104,-0.1831,0.4272,,t0010,MAPRAA
95821186,1261739,1,pelvis,0.9858,0.0684,-0.0896,-0.5493,-0.1831,0.3662,,t0010,MAPRAA
95821202,1261755,1,pelvis,0.9867,0.0612,-0.0898,-0.3052,-0.1221,0.3052,,t0010,MAPRAA
95821217,1261770,1,pelvis,0.9879,0.0594,-0.0914,-0.2441,0.0610,0.3052,,t0010,MAPRAA
95821233,1261786,1,pelvis,0.9884,0.0580,-0.0939,-0.4272,0.1221,0.3052,,t0010,MAPRAA
95821248,1261801,1,pelvis,0.9883,0.0597,-0.0933,-1.0376,0.0610,0.3052,,t0010,MAPRAA
95821263,1261817,1,pelvis,0.9858,0.0638,-0.0939,-1.2817,0.0000,0.2441,,t0010,MAPRAA
95821279,1261832,1,pelvis,0.9849,0.0645,-0.0927,-1.8311,0.1831,0.3662,,t0010,MAPRAA
95821294,1261847,1,pelvis,0.9851,0.0641,-0.0903,-1.9531,0.2441,0.3662,,t0010,MAPRAA
95821310,1261863,1,pelvis,0.9860,0.0648,-0.0914,-1.5869,0.1221,0.2441,,t0010,MAPRAA
95821325,1261878,1,pelvis,0.9884,0.0677,-0.0920,-1.5259,0.2441,0.1221,,t0010,MAPRAA
95821341,1261894,1,pelvis,0.9897,0.0684,-0.0916,-1.5259,0.2441,-0.1221,,t0010,MAPRAA
95821356,1261909,1,pelvis,0.9883,0.0698,-0.0916,-1.4648,0.0000,-0.1831,,t0010,MAPRAA
95821372,1261925,1,pelvis,0.9862,0.0688,-0.0923,-1.1597,-0.3662,-0.3052,,t0010,MAPRAA
95821387,1261940,1,pelvis,0.9849,0.0634,-0.0909,-1.0986,-0.2441,-0.3662,,t0010,MAPRAA
95821403,1261956,1,pelvis,0.9866,0.0602,-0.0934,-1.5869,-0.0610,-0.3052,,t0010,MAPRAA
95821419,1261971,1,pelvis,0.9867,0.0608,-0.0940,-2.3193,-0.1221,-0.0610,,t0010,MAPRAA
95821434,1261987,1,pelvis,0.9846,0.0621,-0.0933,-2.6245,-0.1221,0.0610,,t0010,MAPRAA
95821449,1262003,1,pelvis,0.9845,0.0609,-0.0939,-2.8076,-0.1221,0.0610,,t0010,MAPRAA
95821465,1262018,1,pelvis,0.9865,0.0590,-0.0950,-2.9297,-0.1221,0.0000,,t0010,MAPRAA
95821480,1262034,1,pelvis,0.9874,0.0592,-0.0929,-3.7842,-0.4272,0.2441,,t0010,MAPRAA
95821496,1262049,1,pelvis,0.9875,0.0618,-0.0905,-4.2725,-0.5493,0.3662,,t0010,MAPRAA
95821512,1262065,1,pelvis,0.9865,0.0640,-0.0927,-4.8218,-0.5493,0.4883,,t0010,MAPRAA
95821527,1262080,1,pelvis,0.9839,0.0704,-0.0963,-4.7607,-0.5493,0.4272,,t0010,MAPRAA
95821543,1262096,1,pelvis,0.9849,0.0746,-0.0935,-4.6997,-0.4272,0.3662,,t0010,MAPRAA
95821558,1262111,1,pelvis,0.9845,0.0754,-0.0917,-4.5776,-0.3662,0.4883,,t0010,MAPRAA
95821574,1262127,1,pelvis,0.9825,0.0762,-0.0916,-3.8452,-0.3662,0.7324,,t0010,MAPRAA
95821589,1262142,1,pelvis,0.9823,0.0769,-0.0935,-2.2583,-0.4272,0.7935,,t0010,MAPRAA
95821605,1262158,1,pelvis,0.9839,0.0808,-0.0961,-1.2817,-0.3662,0.7935,,t0010,MAPRAA
95821620,1262173,1,pelvis,0.9851,0.0820,-0.0953,0.4272,0.0000,0.5493,,t0010,MAPRAA
95821636,1262189,1,pelvis,0.9874,0.0785,-0.0925,1.0376,0.1831,0.4272,,t0010,MAPRAA
95821651,1262204,1,pelvis,0.9872,0.0752,-0.0922,1.8921,0.2441,0.3662,,t0010,MAPRAA
95821666,1262220,1,pelvis,0.9852,0.0680,-0.0940,2.3193,0.2441,0.4883,,t0010,MAPRAA
95821682,1262235,1,pelvis,0.9843,0.0654,-0.0953,3.5400,0.2441,0.9155,,t0010,MAPRAA
95821697,1262250,1,pelvis,0.9835,0.0640,-0.0952,4.0894,0.4272,1.0986,,t0010,MAPRAA
95821712,1262265,1,pelvis,0.9836,0.0647,-0.0931,4.6997,1.0986,1.3428,,t0010,MAPRAA
95821727,1262281,1,pelvis,0.9834,0.0671,-0.0920,4.8218,1.4648,1.3428,,t0010,MAPRAA
95821743,1262296,1,pelvis,0.9858,0.0670,-0.0947,5.1880,1.5259,1.3428,,t0010,MAPRAA
95821758,1262311,1,pelvis,0.9863,0.0673,-0.0972,5.5542,1.2817,1.2817,,t0010,MAPRAA
95821773,1262326,1,pelvis,0.9862,0.0675,-0.0978,6.2256,1.1597,0.9766,,t0010,MAPRAA
95821788,1262342,1,pelvis,0.9862,0.0677,-0.0958,6.3477,1.1597,0.7935,,t0010,MAPRAA
95821804,1262357,1,pelvis,0.9882,0.0658,-0.0979,6.1035,1.2207,0.3662,,t0010,MAPRAA
95821819,1262372,1,pelvis,0.9893,0.0651,-0.1000,5.7983,1.1597,0.0610,,t0010,MAPRAA
95821834,1262388,1,pelvis,0.9869,0.0660,-0.1000,5.2490,0.7935,-0.4883,,t0010,MAPRAA
95821850,1262403,1,pelvis,0.9866,0.0662,-0.0991,5.0049,0.5493,-1.1597,,t0010,MAPRAA
95821865,1262419,1,pelvis,0.9882,0.0637,-0.0986,4.9438,0.4272,-1.4648,,t0010,MAPRAA
95821881,1262434,1,pelvis,0.9889,0.0631,-0.0980,4.6997,0.0610,-1.8311,,t0010,MAPRAA
95821896,1262449,1,pelvis,0.9865,0.0623,-0.0966,4.3335,-0.1831,-1.8921,,t0010,MAPRAA
95821912,1262465,1,pelvis,0.9862,0.0607,-0.0957,3.9673,-0.4883,-1.7700,,t0010,MAPRAA
95821927,1262480,1,pelvis,0.9884,0.0582,-0.0947,3.9673,-0.4883,-1.7700,,t0010,MAPRAA
95821943,1262496,1,pelvis,0.9879,0.0597,-0.0945,3.9062,-0.2441,-1.8921,,t0010,MAPRAA
95821958,1262511,1,pelvis,0.9863,0.0625,-0.0947,3.7842,-0.1831,-1.9531,,t0010,MAPRAA
95821974,1262527,1,pelvis,0.9856,0.0612,-0.0948,3.4790,-0.3052,-1.7700,,t0010,MAPRAA
95821989,1262542,1,pelvis,0.9847,0.0574,-0.0968,3.2959,-0.4883,-1.6479,,t0010,MAPRAA
