timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95697536,1839142,3,ankle,0.9839,-0.0404,-0.1931,0.1831,-7.4463,0.6714,,t006,MAPRAA
95697551,1839158,3,ankle,0.9845,-0.0347,-0.1942,0.5493,-6.8359,0.7324,,t006,MAPRAA
95697566,1839173,3,ankle,0.9785,-0.0334,-0.1808,1.2817,-5.5542,0.6104,,t006,MAPRAA
95697582,1839189,3,ankle,0.9791,-0.0343,-0.1772,2.1362,-2.4414,0.3662,,t006,MAPRAA
95697598,1839205,3,ankle,0.9849,-0.0417,-0.1821,2.0142,-1.8921,0.5493,,t006,MAPRAA
95697613,1839220,3,ankle,0.9833,-0.0435,-0.1747,1.5869,-1.8311,0.7324,,t006,MAPRAA
95697629,1839236,3,ankle,0.9833,-0.0426,-0.1709,1.4648,-2.0142,0.6714,,t006,MAPRAA
95697644,1839251,3,ankle,0.9811,-0.0460,-0.1718,1.0376,-2.1362,0.7935,,t006,MAPRAA
95697660,1839267,3,ankle,0.9812,-0.0519,-0.1777,0.4883,-1.4648,1.0986,,t006,MAPRAA
95697675,1839282,3,ankle,0.9819,-0.0569,-0.1858,0.6104,-1.3428,1.2817,,t006,MAPRAA
95697691,1839297,3,ankle,0.9819,-0.0538,-0.1809,-0.5493,-0.5493,1.5259,,t006,MAPRAA
95697706,1839313,3,ankle,0.9835,-0.0446,-0.1808,-1.2817,0.3052,1.4648,,t006,MAPRAA
95697722,1839329,3,ankle,0.9839,-0.0398,-0.1812,-1.7090,1.2207,1.2817,,t006,MAPRAA
95697737,1839344,3,ankle,0.9838,-0.0338,-0.1749,-1.7090,1.5259,1.2817,,t006,MAPRAA
95697753,1839360,3,ankle,0.9829,-0.0375,-0.1747,-0.9766,1.8311,1.4648,,t006,MAPRAA
95697768,1839375,3,ankle,0.9817,-0.0397,-0.1803,-0.5493,1.7700,1.4648,,t006,MAPRAA
95697784,1839391,3,ankle,0.9784,-0.0400,-0.1715,-1.1597,1.5869,1.2817,,t006,MAPRAA
95697799,1839406,3,ankle,0.9792,-0.0416,-0.1714,-1.5259,2.3804,1.0376,,t006,MAPRAA
95697815,1839422,3,ankle,0.9816,-0.0400,-0.1786,-1.0986,2.6245,0.9766,,t006,MAPRAA
95697830,1839437,3,ankle,0.9819,-0.0397,-0.1755,-1.1597,2.5024,0.7935,,t006,MAPRAA
95697846,1839453,3,ankle,0.9830,-0.0374,-0.1730,-1.3428,2.3804,0.6714,,t006,MAPRAA
95697861,1839468,3,ankle,0.9832,-0.0363,-0.1722,-1.0376,1.8311,0.7935,,t006,MAPRAA
95697877,1839484,3,ankle,0.9812,-0.0387,-0.1732,-0.6714,1.5869,0.8545,,t006,MAPRAA
95697892,1839499,3,ankle,0.9800,-0.0420,-0.1720,-0.6714,1.4648,0.6104,,t006,MAPRAA
95697908,1839515,3,ankle,0.9806,-0.0444,-0.1746,-0.9766,1.6479,0.5493,,t006,MAPRAA
95697923,1839530,3,ankle,0.9822,-0.0414,-0.1814,-1.1597,2.2583,0.4883,,t006,MAPRAA
95697939,1839546,3,ankle,0.9780,-0.0361,-0.1835,-1.2817,2.3193,0.3052,,t006,MAPRAA
95697954,1839561,3,ankle,0.9797,-0.0414,-0.1765,-1.7090,3.0518,0.2441,,t006,MAPRAA
95697969,1839577,3,ankle,0.9839,-0.0398,-0.1794,-0.6104,3.1128,0.4272,,t006,MAPRAA
95697985,1839592,3,ankle,0.9843,-0.0387,-0.1816,-0.2441,2.5635,0.5493,,t006,MAPRAA
95698001,1839607,3,ankle,0.9812,-0.0425,-0.1788,-1.3428,2.7466,0.4883,,t006,MAPRAA
95698016,1839623,3,ankle,0.9792,-0.0455,-0.1810,-1.7090,3.4180,0.4272,,t006,MAPRAA
95698031,1839639,3,ankle,0.9800,-0.0421,-0.1858,-1.2817,3.4790,0.3662,,t006,MAPRAA
95698047,1839654,3,ankle,0.9780,-0.0372,-0.1896,-1.0376,3.1738,0.3052,,t006,MAPRAA
95698062,1839669,3,ankle,0.9794,-0.0365,-0.1864,-1.0986,3.1128,0.2441,,t006,MAPRAA
95698078,1839685,3,ankle,0.9838,-0.0347,-0.1829,-0.8545,2.9907,0.2441,,t006,MAPRAA
95698093,1839700,3,ankle,0.9840,-0.0380,-0.1804,-0.1221,2.9297,0.1831,,t006,MAPRAA
95698109,1839716,3,ankle,0.9806,-0.0483,-0.1799,-0.1831,2.9907,0.2441,,t006,MAPRAA
95698124,1839731,3,ankle,0.9779,-0.0416,-0.1859,-0.3662,2.3804,0.3662,,t006,MAPRAA
