timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95670841,1812446,3,ankle,0.8749,-0.1732,-0.3251,8.0566,-4.3945,1.3428,,t005,MAPRAA
95670855,1812462,3,ankle,0.9127,-0.0881,-0.2413,19.8975,2.2583,1.5869,,t005,MAPRAA
95670871,1812477,3,ankle,0.9418,-0.0465,-0.2400,25.1465,20.9961,1.2207,,t005,MAPRAA
95670886,1812493,3,ankle,0.9274,0.0405,-0.3018,18.3105,28.8696,0.3052,,t005,MAPRAA
95670902,1812508,3,ankle,0.9022,0.0704,-0.3495,-11.5356,35.0952,0.7324,,t005,MAPRAA
95670917,1812524,3,ankle,0.9047,0.0687,-0.4426,-28.1982,33.1421,3.6011,,t005,MAPRAA
95670933,1812539,3,ankle,0.9208,0.0291,-0.4532,-42.2363,21.6675,8.0566,,t005,MAPRAA
95670949,1812555,3,ankle,0.9341,-0.0608,-0.3767,-36.7432,15.3809,7.5073,,t005,MAPRAA
95670964,1812571,3,ankle,0.9324,-0.0985,-0.2709,-12.6953,10.0708,3.3569,,t005,MAPRAA
95670980,1812586,3,ankle,0.9351,-0.0994,-0.2496,-0.9766,12.0850,1.5869,,t005,MAPRAA
95670995,1812602,3,ankle,0.9431,-0.0929,-0.2860,9.0332,20.8740,0.5493,,t005,MAPRAA
95671010,1812617,3,ankle,0.9419,-0.0927,-0.3170,2.5024,26.9775,1.0376,,t005,MAPRAA
95671026,1812632,3,ankle,0.9358,-0.1011,-0.3502,-2.6855,27.5879,1.8311,,t005,MAPRAA
95671041,1812648,3,ankle,0.9369,-0.1095,-0.3477,-10.1929,24.5361,4.3335,,t005,MAPRAA
95671057,1812663,3,ankle,0.9426,-0.1384,-0.3145,-12.3291,21.4844,5.7373,,t005,MAPRAA
95671072,1812679,3,ankle,0.9476,-0.1509,-0.2925,-14.8315,15.9912,8.3618,,t005,MAPRAA
95671088,1812694,3,ankle,0.9501,-0.1503,-0.2673,-15.6860,15.1367,9.7656,,t005,MAPRAA
95671103,1812710,3,ankle,0.9611,-0.1394,-0.2748,-16.6626,18.1885,11.8408,,t005,MAPRAA
95671119,1812725,3,ankle,0.9747,-0.1251,-0.2992,-17.8833,17.4561,11.5967,,t005,MAPRAA
95671134,1812741,3,ankle,0.9683,-0.1122,-0.3088,-20.6909,15.4419,10.5591,,t005,MAPRAA
95671150,1812756,3,ankle,0.9508,-0.0848,-0.3236,-20.6299,16.9678,10.6812,,t005,MAPRAA
95671165,1812772,3,ankle,0.9478,-0.0852,-0.3257,-17.6392,19.1650,10.7422,,t005,MAPRAA
95671181,1812787,3,ankle,0.9470,-0.0870,-0.3274,-14.4043,16.1133,9.3994,,t005,MAPRAA
95671196,1812803,3,ankle,0.9425,-0.0886,-0.3389,-13.4888,14.2212,9.0332,,t005,MAPRAA
95671212,1812818,3,ankle,0.9403,-0.0873,-0.3483,-13.3057,11.5967,8.7891,,t005,MAPRAA
95671227,1812834,3,ankle,0.9348,-0.0798,-0.3680,-14.0381,10.6201,8.7891,,t005,MAPRAA
95671243,1812850,3,ankle,0.9303,-0.0750,-0.3748,-16.5405,9.5215,8.7891,,t005,MAPRAA
95671259,1812865,3,ankle,0.9229,-0.0671,-0.3872,-17.0898,9.4604,8.7891,,t005,MAPRAA
95671274,1812881,3,ankle,0.9222,-0.0646,-0.3921,-15.9912,9.2773,8.4839,,t005,MAPRAA
95671290,1812896,3,ankle,0.9197,-0.0570,-0.3906,-14.9536,8.7280,8.1177,,t005,MAPRAA
95671305,1812912,3,ankle,0.9171,-0.0538,-0.3898,-12.6953,7.1411,7.1411,,t005,MAPRAA
95671321,1812927,3,ankle,0.9180,-0.0562,-0.3917,-11.6577,5.9204,5.9814,,t005,MAPRAA
95671336,1812943,3,ankle,0.9175,-0.0573,-0.3981,-11.2915,5.5542,5.3711,,t005,MAPRAA
95671352,1812958,3,ankle,0.9143,-0.0558,-0.4020,-9.2163,5.0049,4.5166,,t005,MAPRAA
95671367,1812974,3,ankle,0.9059,-0.0560,-0.4048,-8.0566,4.8828,4.1504,,t005,MAPRAA
95671383,1812989,3,ankle,0.9037,-0.0591,-0.4059,-6.5918,4.9438,3.4180,,t005,MAPRAA
95671398,1813005,3,ankle,0.9033,-0.0621,-0.4081,-6.4087,5.0049,3.1738,,t005,MAPRAA
95671414,1813020,3,ankle,0.9044,-0.0613,-0.4098,-6.8970,4.8218,3.1128,,t005,MAPRAA
95671429,1813036,3,ankle,0.9083,-0.0642,-0.4108,-7.1411,4.5776,3.2349,,t005,MAPRAA
95671445,1813051,3,ankle,0.9094,-0.0686,-0.4078,-7.6294,3.7231,3.2959,,t005,MAPRAA
95671460,1813067,3,ankle,0.9113,-0.0687,-0.3976,-7.8735,3.4790,3.2959,,t005,MAPRAA
95671475,1813082,3,ankle,0.9150,-0.0629,-0.3899,-6.8359,3.1738,2.8076,,t005,MAPRAA
95671491,1813098,3,ankle,0.9148,-0.0630,-0.3877,-5.3101,2.9297,1.9531,,t005,MAPRAA
95671506,1813113,3,ankle,0.9132,-0.0609,-0.3925,-4.6997,2.9907,1.5259,,t005,MAPRAA
95671522,1813128,3,ankle,0.9150,-0.0562,-0.3954,-2.9297,2.6855,0.7935,,t005,MAPRAA
95671537,1813144,3,ankle,0.9182,-0.0505,-0.3912,-1.9531,2.3193,0.5493,,t005,MAPRAA
95671553,1813160,3,ankle,0.9148,-0.0496,-0.3909,-0.2441,2.3193,0.2441,,t005,MAPRAA
95671568,1813175,3,ankle,0.9058,-0.0516,-0.4039,0.0000,2.9297,0.2441,,t005,MAPRAA
95671584,1813190,3,ankle,0.9032,-0.0532,-0.4128,-1.0986,4.2725,0.6714,,t005,MAPRAA
95671599,1813206,3,ankle,0.9017,-0.0581,-0.4238,-2.1973,4.6387,0.9766,,t005,MAPRAA
