timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95575027,1716631,3,ankle,0.9476,-0.2793,-0.1254,7.8735,-25.1465,1.8921,,t003,MAPRAA
95575041,1716647,3,ankle,0.9667,-0.2966,-0.1248,7.8735,-27.5269,2.8076,,t003,MAPRAA
95575057,1716662,3,ankle,0.9733,-0.3119,-0.1227,9.2163,-38.8794,3.9673,,t003,MAPRAA
95575073,1716678,3,ankle,0.9664,-0.3362,-0.1051,10.3760,-43.8232,3.6621,,t003,MAPRAA
95575088,1716693,3,ankle,0.9408,-0.3361,-0.1210,9.8877,-47.6685,2.5024,,t003,MAPRAA
95575103,1716709,3,ankle,0.9220,-0.3394,-0.1431,7.9956,-48.8281,2.3804,,t003,MAPRAA
95575119,1716724,3,ankle,0.8907,-0.3573,-0.2185,6.2866,-54.5654,2.2583,,t003,MAPRAA
95575135,1716740,3,ankle,0.8754,-0.3448,-0.2732,11.3525,-59.6924,1.5259,,t003,MAPRAA
95575150,1716755,3,ankle,0.8029,-0.2656,-0.3604,14.4653,-57.4341,1.7090,,t003,MAPRAA
95575166,1716771,3,ankle,0.7592,-0.2412,-0.3721,22.8882,-45.0439,3.2349,,t003,MAPRAA
95575181,1716787,3,ankle,0.8287,-0.2506,-0.2314,23.5596,-40.2222,5.0049,,t003,MAPRAA
95575197,1716802,3,ankle,0.9636,-0.2399,-0.0857,-2.4414,-44.4336,13.7939,,t003,MAPRAA
95575212,1716818,3,ankle,1.2985,-0.0781,0.2008,-24.4751,-52.3071,20.3857,,t003,MAPRAA
95575228,1716833,3,ankle,1.4005,0.0682,0.3195,-48.6450,-62.3779,34.8511,,t003,MAPRAA
95575243,1716849,3,ankle,1.3337,0.2101,0.4307,-41.6870,-56.2744,37.4756,,t003,MAPRAA
95575259,1716864,3,ankle,1.1322,0.0535,0.2129,2.8687,-27.7710,24.5361,,t003,MAPRAA
95575274,1716880,3,ankle,1.0311,0.0046,0.0610,66.1011,9.6436,7.7515,,t003,MAPRAA
95575289,1716895,3,ankle,0.8622,-0.0564,-0.1033,93.9331,24.6582,0.9155,,t003,MAPRAA
95575305,1716910,3,ankle,0.8251,-0.0900,-0.0935,127.9297,41.3208,-9.2163,,t003,MAPRAA
95575320,1716926,3,ankle,0.9016,-0.1222,0.0959,132.3853,46.2646,-8.8501,,t003,MAPRAA
95575336,1716941,3,ankle,1.0128,-0.1730,0.2766,106.5063,43.3350,2.2583,,t003,MAPRAA
95575351,1716957,3,ankle,1.2378,-0.4619,0.7499,72.8760,26.0010,6.0425,,t003,MAPRAA
95575367,1716972,3,ankle,1.2505,-0.5605,0.8792,-7.6294,-32.8369,1.0986,,t003,MAPRAA
95575382,1716988,3,ankle,1.1057,-0.3735,0.6910,-28.6865,-45.2270,-2.1973,,t003,MAPRAA
95575398,1717003,3,ankle,1.0369,-0.2606,0.5085,-20.2026,-28.5034,3.8452,,t003,MAPRAA
95575413,1717019,3,ankle,0.9583,-0.2406,0.3073,-7.1411,-19.9585,9.6436,,t003,MAPRAA
95575429,1717034,3,ankle,0.8466,-0.3350,0.2053,5.6763,-10.6201,19.7754,,t003,MAPRAA
95575444,1717050,3,ankle,0.7330,-0.3373,0.1099,-14.6484,12.2070,25.1465,,t003,MAPRAA
95575460,1717065,3,ankle,0.5298,-0.2651,-0.1184,-26.9775,28.9307,26.1841,,t003,MAPRAA
95575475,1717081,3,ankle,0.5193,-0.2241,-0.2061,-20.5078,57.9224,28.6255,,t003,MAPRAA
95575491,1717096,3,ankle,0.6567,-0.1682,-0.2797,-5.1880,67.4438,31.3110,,t003,MAPRAA
95575506,1717112,3,ankle,0.7308,-0.1298,-0.2657,11.5967,72.2656,38.2080,,t003,MAPRAA
95575522,1717127,3,ankle,0.7373,-0.0663,-0.2389,12.6343,71.1060,38.6963,,t003,MAPRAA
95575537,1717143,3,ankle,0.7098,-0.0349,-0.2393,18.3716,76.9653,36.3159,,t003,MAPRAA
95575553,1717158,3,ankle,0.7363,0.0417,-0.2501,19.8364,81.1157,36.0718,,t003,MAPRAA
95575568,1717173,3,ankle,0.7750,0.0627,-0.2517,15.0757,85.9985,34.3018,,t003,MAPRAA
95575583,1717189,3,ankle,0.9163,0.0555,-0.2720,10.9863,90.2100,31.9824,,t003,MAPRAA
95575599,1717204,3,ankle,1.0609,0.0685,-0.2855,9.3384,105.1025,26.9775,,t003,MAPRAA
95575614,1717220,3,ankle,1.0814,0.0670,-0.2837,16.3574,112.3047,23.9258,,t003,MAPRAA
95575629,1717235,3,ankle,1.0979,0.0311,-0.3032,34.1797,120.1172,13.7329,,t003,MAPRAA
95575645,1717250,3,ankle,1.1096,0.0463,-0.3185,47.5464,120.6665,8.9722,,t003,MAPRAA
95575660,1717265,3,ankle,1.3254,0.1107,-0.2815,53.6499,117.0044,9.6436,,t003,MAPRAA
95575675,1717281,3,ankle,1.7665,0.0339,-0.1558,42.6025,75.1953,9.5215,,t003,MAPRAA
95575691,1717296,3,ankle,2.2560,-0.7565,0.5437,0.3662,7.9346,-4.6387,,t003,MAPRAA
95575706,1717311,3,ankle,1.7140,-0.9797,0.9834,-142.2119,-69.8242,-19.6533,,t003,MAPRAA
95575722,1717327,3,ankle,0.4752,-0.3669,0.7312,-144.8975,-24.7192,-8.2397,,t003,MAPRAA
95575737,1717343,3,ankle,0.3639,-0.0895,0.2687,79.2236,67.8711,-6.9580,,t003,MAPRAA
95575753,1717358,3,ankle,0.8452,-0.2094,-0.0937,175.6592,65.1245,-13.1226,,t003,MAPRAA
95575769,1717374,3,ankle,1.0537,-0.2302,-0.1385,178.0395,14.8926,-26.3672,,t003,MAPRAA
95575784,1717389,3,ankle,0.9755,0.0298,-0.2426,127.6245,-5.7373,-38.0859,,t003,MAPRAA
95575800,1717405,3,ankle,0.8895,-0.0688,-0.2896,46.7529,-16.2964,-37.7808,,t003,MAPRAA
