timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95838982,2007309,2,thigh,-0.9510,0.2612,-0.0374,1.0376,-0.1221,-3.0518,,t0011,MAPRAA
95838996,2007325,2,thigh,-0.9512,0.2622,-0.0360,0.9766,0.1831,-3.2349,,t0011,MAPRAA
95839012,2007341,2,thigh,-0.9514,0.2606,-0.0367,0.7935,0.3052,-3.4180,,t0011,MAPRAA
95839027,2007356,2,thigh,-0.9518,0.2618,-0.0383,0.5493,0.4272,-3.6011,,t0011,MAPRAA
95839043,2007372,2,thigh,-0.9502,0.2644,-0.0377,0.3052,0.5493,-3.6621,,t0011,MAPRAA
95839058,2007387,2,thigh,-0.9486,0.2672,-0.0360,0.2441,0.5493,-3.6011,,t0011,MAPRAA
95839074,2007403,2,thigh,-0.9487,0.2666,-0.0356,0.2441,0.5493,-3.3569,,t0011,MAPRAA
95839089,2007418,2,thigh,-0.9471,0.2689,-0.0338,0.1221,0.3662,-2.9907,,t0011,MAPRAA
95839105,2007434,2,thigh,-0.9471,0.2693,-0.0356,0.0610,0.3662,-2.7466,,t0011,MAPRAA
95839121,2007449,2,thigh,-0.9480,0.2689,-0.0363,0.1831,0.3052,-2.2583,,t0011,MAPRAA
95839136,2007465,2,thigh,-0.9476,0.2706,-0.0341,0.1831,0.3662,-2.0752,,t0011,MAPRAA
95839152,2007480,2,thigh,-0.9479,0.2709,-0.0350,0.1831,0.3662,-1.6479,,t0011,MAPRAA
95839167,2007496,2,thigh,-0.9485,0.2705,-0.0350,0.1221,0.3662,-1.4648,,t0011,MAPRAA
95839183,2007511,2,thigh,-0.9491,0.2705,-0.0358,-0.1221,0.3662,-1.2817,,t0011,MAPRAA
95839198,2007527,2,thigh,-0.9493,0.2700,-0.0361,0.0000,0.3052,-1.3428,,t0011,MAPRAA
95839214,2007543,2,thigh,-0.9507,0.2684,-0.0349,0.0610,0.3052,-1.5259,,t0011,MAPRAA
95839230,2007558,2,thigh,-0.9503,0.2686,-0.0342,-0.0610,0.4272,-2.0752,,t0011,MAPRAA
95839245,2007574,2,thigh,-0.9482,0.2709,-0.0353,-0.1221,0.4272,-2.3193,,t0011,MAPRAA
95839261,2007590,2,thigh,-0.9476,0.2717,-0.0361,-0.1221,0.5493,-2.5024,,t0011,MAPRAA
95839277,2007605,2,thigh,-0.9486,0.2726,-0.0367,0.0610,0.6104,-2.5635,,t0011,MAPRAA
95839292,2007621,2,thigh,-0.9478,0.2740,-0.0352,0.1831,0.5493,-2.5635,,t0011,MAPRAA
95839308,2007637,2,thigh,-0.9479,0.2756,-0.0348,0.4272,0.5493,-2.5024,,t0011,MAPRAA
95839324,2007652,2,thigh,-0.9468,0.2791,-0.0350,0.6714,0.6104,-2.3193,,t0011,MAPRAA
95839339,2007668,2,thigh,-0.9458,0.2780,-0.0359,1.4648,0.7324,-2.0142,,t0011,MAPRAA
95839355,2007683,2,thigh,-0.9473,0.2731,-0.0311,1.5259,0.7935,-1.9531,,t0011,MAPRAA
95839370,2007699,2,thigh,-0.9453,0.2750,-0.0288,0.7324,0.7324,-2.6245,,t0011,MAPRAA
95839386,2007715,2,thigh,-0.9430,0.2793,-0.0319,0.1221,0.3662,-2.9907,,t0011,MAPRAA
95839401,2007730,2,thigh,-0.9449,0.2814,-0.0369,0.2441,0.3052,-2.6855,,t0011,MAPRAA
95839417,2007746,2,thigh,-0.9454,0.2799,-0.0365,0.4883,0.6104,-2.1973,,t0011,MAPRAA
95839433,2007761,2,thigh,-0.9465,0.2792,-0.0336,0.4272,0.6714,-2.1362,,t0011,MAPRAA
95839448,2007777,2,thigh,-0.9458,0.2822,-0.0321,0.3052,0.4883,-1.7700,,t0011,MAPRAA
95839464,2007792,2,thigh,-0.9420,0.2833,-0.0300,0.4272,0.4272,-1.3428,,t0011,MAPRAA
95839479,2007808,2,thigh,-0.9441,0.2811,-0.0310,0.4883,0.4272,-0.7935,,t0011,MAPRAA
95839495,2007824,2,thigh,-0.9451,0.2798,-0.0319,0.3662,0.3662,-0.6104,,t0011,MAPRAA
95839510,2007839,2,thigh,-0.9424,0.2821,-0.0337,0.1831,0.3662,-0.6104,,t0011,MAPRAA
95839526,2007855,2,thigh,-0.9408,0.2826,-0.0336,-0.1831,0.4272,-0.3662,,t0011,MAPRAA
95839542,2007870,2,thigh,-0.9426,0.2841,-0.0302,-0.3662,0.4272,-0.1221,,t0011,MAPRAA
95839557,2007886,2,thigh,-0.9435,0.2838,-0.0294,0.1221,0.1221,0.6104,,t0011,MAPRAA
95839572,2007901,2,thigh,-0.9441,0.2822,-0.0314,0.2441,0.0000,0.9155,,t0011,MAPRAA
95839588,2007917,2,thigh,-0.9462,0.2782,-0.0302,0.1831,-0.1221,1.0376,,t0011,MAPRAA
95839603,2007932,2,thigh,-0.9459,0.2789,-0.0308,-0.1831,-0.1831,0.7324,,t0011,MAPRAA
