timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95697535,1138086,1,pelvis,0.9750,0.0812,-0.1549,1.2817,-0.7324,-0.3662,,t006,MAPRAA
95697551,1138102,1,pelvis,0.9746,0.0809,-0.1549,1.1597,-0.5493,-0.4272,,t006,MAPRAA
95697566,1138118,1,pelvis,0.9745,0.0834,-0.1556,1.2207,-0.5493,-0.4883,,t006,MAPRAA
95697582,1138133,1,pelvis,0.9764,0.0836,-0.1555,1.5259,-0.5493,-0.6104,,t006,MAPRAA
95697598,1138149,1,pelvis,0.9788,0.0800,-0.1552,1.6479,-0.4883,-0.7935,,t006,MAPRAA
95697613,1138164,1,pelvis,0.9790,0.0737,-0.1542,1.7090,-0.2441,-1.0376,,t006,MAPRAA
95697629,1138180,1,pelvis,0.9781,0.0720,-0.1547,1.2817,-0.1221,-0.8545,,t006,MAPRAA
95697644,1138195,1,pelvis,0.9758,0.0693,-0.1548,0.9766,-0.0610,-0.7935,,t006,MAPRAA
95697660,1138211,1,pelvis,0.9769,0.0686,-0.1534,0.3052,0.0000,-0.6714,,t006,MAPRAA
95697675,1138227,1,pelvis,0.9781,0.0676,-0.1517,0.0610,-0.1221,-0.6104,,t006,MAPRAA
95697691,1138242,1,pelvis,0.9789,0.0679,-0.1526,-0.3052,-0.1831,-0.3662,,t006,MAPRAA
95697707,1138258,1,pelvis,0.9799,0.0704,-0.1517,-0.6104,-0.1221,-0.3052,,t006,MAPRAA
95697722,1138273,1,pelvis,0.9790,0.0706,-0.1511,-1.0986,0.1831,-0.4272,,t006,MAPRAA
95697738,1138289,1,pelvis,0.9778,0.0708,-0.1501,-1.2207,0.4272,-0.4272,,t006,MAPRAA
95697753,1138304,1,pelvis,0.9801,0.0714,-0.1504,-1.5869,0.6104,-0.2441,,t006,MAPRAA
95697769,1138320,1,pelvis,0.9807,0.0717,-0.1519,-1.9531,0.5493,-0.2441,,t006,MAPRAA
95697784,1138336,1,pelvis,0.9774,0.0729,-0.1521,-2.0142,0.4883,-0.1831,,t006,MAPRAA
95697800,1138351,1,pelvis,0.9764,0.0742,-0.1511,-1.6479,0.4272,-0.1221,,t006,MAPRAA
95697816,1138367,1,pelvis,0.9768,0.0735,-0.1517,-1.4038,0.4272,-0.0610,,t006,MAPRAA
95697831,1138382,1,pelvis,0.9771,0.0718,-0.1516,-1.0986,0.3052,0.0000,,t006,MAPRAA
95697847,1138398,1,pelvis,0.9794,0.0723,-0.1509,-1.3428,0.3662,-0.0610,,t006,MAPRAA
