timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95838982,1980589,3,ankle,0.9338,-0.1029,-0.3561,-0.0610,6.6528,-0.3052,,t0011,MAPRAA
95838996,1980605,3,ankle,0.9286,-0.1056,-0.3551,0.3052,6.2256,-0.3662,,t0011,MAPRAA
95839012,1980620,3,ankle,0.9247,-0.1013,-0.3593,0.8545,6.2256,-0.4272,,t0011,MAPRAA
95839027,1980635,3,ankle,0.9236,-0.0996,-0.3629,0.8545,6.2256,-0.4883,,t0011,MAPRAA
95839043,1980651,3,ankle,0.9183,-0.0974,-0.3593,0.1221,6.5918,-0.5493,,t0011,MAPRAA
95839058,1980666,3,ankle,0.9170,-0.0977,-0.3584,-0.5493,7.6294,-0.4272,,t0011,MAPRAA
95839074,1980682,3,ankle,0.9200,-0.0985,-0.3655,-0.2441,7.8735,-0.3052,,t0011,MAPRAA
95839089,1980698,3,ankle,0.9218,-0.1003,-0.3687,0.4272,7.8125,-0.0610,,t0011,MAPRAA
95839105,1980713,3,ankle,0.9236,-0.1061,-0.3727,0.0610,6.9580,0.0610,,t0011,MAPRAA
95839120,1980728,3,ankle,0.9220,-0.1073,-0.3754,-0.3662,5.1270,0.1831,,t0011,MAPRAA
95839135,1980744,3,ankle,0.9215,-0.1113,-0.3873,-0.2441,3.9673,0.3052,,t0011,MAPRAA
95839151,1980759,3,ankle,0.9197,-0.1122,-0.3940,-0.2441,0.9155,0.5493,,t0011,MAPRAA
95839166,1980775,3,ankle,0.9097,-0.1053,-0.3892,-0.0610,1.0376,0.4272,,t0011,MAPRAA
95839181,1980790,3,ankle,0.9064,-0.0992,-0.3846,0.9766,3.2349,0.1831,,t0011,MAPRAA
95839197,1980805,3,ankle,0.9082,-0.0845,-0.3855,1.6479,4.1504,0.1831,,t0011,MAPRAA
95839212,1980821,3,ankle,0.9110,-0.0890,-0.3867,2.8687,5.5542,0.3052,,t0011,MAPRAA
95839228,1980836,3,ankle,0.9125,-0.0950,-0.3859,3.1128,6.1035,0.4272,,t0011,MAPRAA
95839243,1980851,3,ankle,0.9155,-0.1049,-0.3822,3.0518,6.6528,0.5493,,t0011,MAPRAA
95839258,1980867,3,ankle,0.9180,-0.1073,-0.3816,3.2959,6.4087,0.1831,,t0011,MAPRAA
95839274,1980882,3,ankle,0.9189,-0.1100,-0.3853,3.5400,5.9204,-0.0610,,t0011,MAPRAA
95839289,1980898,3,ankle,0.9189,-0.1102,-0.3885,4.2114,4.4556,-0.5493,,t0011,MAPRAA
95839305,1980913,3,ankle,0.9154,-0.1083,-0.3929,4.5166,3.7842,-0.7324,,t0011,MAPRAA
95839320,1980928,3,ankle,0.9135,-0.1074,-0.3926,5.1270,2.8076,-1.1597,,t0011,MAPRAA
95839336,1980944,3,ankle,0.9141,-0.1067,-0.3854,5.1880,2.4414,-1.1597,,t0011,MAPRAA
95839351,1980959,3,ankle,0.9135,-0.1055,-0.3802,4.2114,2.1973,-0.7324,,t0011,MAPRAA
95839367,1980975,3,ankle,0.9067,-0.1071,-0.3794,3.1128,2.6245,-0.4272,,t0011,MAPRAA
