timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95469120,909666,1,pelvis,0.9805,0.0880,-0.1359,3.3569,-0.2441,0.1221,,t001,MAPRAA
95469134,909681,1,pelvis,0.9784,0.0876,-0.1315,2.9297,-0.3662,0.1221,,t001,MAPRAA
95469149,909697,1,pelvis,0.9781,0.0880,-0.1301,2.0142,-0.6104,0.4272,,t001,MAPRAA
95469165,909712,1,pelvis,0.9757,0.0903,-0.1289,1.8921,-0.7324,0.5493,,t001,MAPRAA
95469180,909727,1,pelvis,0.9750,0.0887,-0.1295,2.1973,-0.5493,0.6714,,t001,MAPRAA
95469196,909743,1,pelvis,0.9750,0.0841,-0.1311,2.3193,-0.3662,0.7324,,t001,MAPRAA
95469211,909758,1,pelvis,0.9752,0.0826,-0.1309,2.0752,-0.3052,1.2207,,t001,MAPRAA
95469227,909774,1,pelvis,0.9789,0.0837,-0.1298,1.7090,-0.3662,1.5869,,t001,MAPRAA
95469242,909789,1,pelvis,0.9801,0.0864,-0.1302,0.8545,-0.1221,1.8311,,t001,MAPRAA
95469257,909805,1,pelvis,0.9802,0.0875,-0.1287,0.4272,0.0610,1.8311,,t001,MAPRAA
95469273,909820,1,pelvis,0.9791,0.0864,-0.1243,-0.3052,0.1221,1.9531,,t001,MAPRAA
95469288,909835,1,pelvis,0.9780,0.0868,-0.1239,-0.5493,0.0000,2.0752,,t001,MAPRAA
95469304,909851,1,pelvis,0.9783,0.0883,-0.1262,-0.8545,-0.0610,2.3193,,t001,MAPRAA
95469319,909866,1,pelvis,0.9781,0.0889,-0.1263,-1.3428,0.0610,2.3804,,t001,MAPRAA
95469335,909882,1,pelvis,0.9779,0.0925,-0.1261,-1.4648,0.1221,2.3804,,t001,MAPRAA
95469350,909897,1,pelvis,0.9794,0.0951,-0.1266,-1.6479,0.1221,2.1362,,t001,MAPRAA
95469365,909913,1,pelvis,0.9827,0.0967,-0.1272,-1.8311,0.1221,2.0142,,t001,MAPRAA
95469381,909928,1,pelvis,0.9836,0.0962,-0.1282,-2.4414,0.0610,1.8921,,t001,MAPRAA
95469396,909943,1,pelvis,0.9813,0.0979,-0.1293,-2.6245,-0.0610,1.8921,,t001,MAPRAA
95469412,909959,1,pelvis,0.9805,0.0996,-0.1288,-2.3804,-0.1221,1.6479,,t001,MAPRAA
95469427,909974,1,pelvis,0.9830,0.1024,-0.1270,-2.0752,-0.1831,1.4648,,t001,MAPRAA
95469443,909990,1,pelvis,0.9828,0.1030,-0.1265,-1.8921,-0.2441,0.7935,,t001,MAPRAA
95469458,910005,1,pelvis,0.9797,0.1051,-0.1233,-1.9531,-0.1831,0.4883,,t001,MAPRAA
95469474,910021,1,pelvis,0.9780,0.1050,-0.1229,-1.8311,-0.4272,0.2441,,t001,MAPRAA
95469489,910036,1,pelvis,0.9783,0.1044,-0.1251,-1.5869,-0.4883,0.1221,,t001,MAPRAA
95469505,910052,1,pelvis,0.9801,0.1016,-0.1256,-0.9766,-0.3052,-0.1221,,t001,MAPRAA
95469521,910068,1,pelvis,0.9806,0.1007,-0.1259,-0.4272,-0.2441,-0.3662,,t001,MAPRAA
95469537,910083,1,pelvis,0.9779,0.1001,-0.1281,-0.2441,-0.3662,-0.4272,,t001,MAPRAA
95469552,910099,1,pelvis,0.9764,0.0992,-0.1268,-0.1221,-0.4883,-0.4272,,t001,MAPRAA
95469568,910115,1,pelvis,0.9764,0.0952,-0.1245,-0.2441,-0.3052,-0.3662,,t001,MAPRAA
95469583,910130,1,pelvis,0.9767,0.0950,-0.1265,-0.5493,0.0000,-0.0610,,t001,MAPRAA
95469599,910146,1,pelvis,0.9771,0.0959,-0.1282,-0.5493,0.0000,0.0610,,t001,MAPRAA
95469614,910161,1,pelvis,0.9775,0.0969,-0.1273,-0.5493,0.1221,0.1831,,t001,MAPRAA
95469630,910177,1,pelvis,0.9783,0.0989,-0.1256,-0.6104,0.1831,0.1831,,t001,MAPRAA
95469645,910192,1,pelvis,0.9796,0.1029,-0.1265,-0.6714,0.3052,0.0000,,t001,MAPRAA
95469661,910208,1,pelvis,0.9792,0.1035,-0.1277,-0.9155,0.2441,-0.0610,,t001,MAPRAA
95469676,910223,1,pelvis,0.9789,0.1051,-0.1285,-1.0376,0.2441,-0.0610,,t001,MAPRAA
95469692,910239,1,pelvis,0.9792,0.1055,-0.1293,-0.9766,0.1221,0.0610,,t001,MAPRAA
95469707,910254,1,pelvis,0.9802,0.1080,-0.1300,-0.7935,0.1221,0.0000,,t001,MAPRAA
95469722,910269,1,pelvis,0.9807,0.1099,-0.1302,-0.7324,0.1221,-0.3052,,t001,MAPRAA
95469738,910285,1,pelvis,0.9816,0.1099,-0.1289,-0.9766,0.0610,-0.4272,,t001,MAPRAA
95469754,910301,1,pelvis,0.9810,0.1104,-0.1267,-1.7700,-0.0610,-0.4883,,t001,MAPRAA
