timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95795423,1937029,3,ankle,0.9147,-0.0354,-0.3907,0.0000,-0.6714,-0.3052,,t009,MAPRAA
95795437,1937045,3,ankle,0.9146,-0.0366,-0.3911,0.0610,-0.5493,-0.3052,,t009,MAPRAA
95795453,1937060,3,ankle,0.9154,-0.0349,-0.3922,0.0610,-0.4883,-0.1831,,t009,MAPRAA
95795468,1937076,3,ankle,0.9150,-0.0343,-0.3917,-0.1831,-0.4272,-0.1221,,t009,MAPRAA
95795484,1937092,3,ankle,0.9155,-0.0347,-0.3909,-0.1831,-0.4272,-0.1221,,t009,MAPRAA
95795500,1937107,3,ankle,0.9167,-0.0352,-0.3904,0.0000,-0.6104,-0.0610,,t009,MAPRAA
95795515,1937123,3,ankle,0.9161,-0.0353,-0.3911,0.1221,-0.6714,-0.0610,,t009,MAPRAA
95795531,1937139,3,ankle,0.9166,-0.0345,-0.3921,0.1831,-0.5493,-0.1221,,t009,MAPRAA
95795547,1937155,3,ankle,0.9126,-0.0331,-0.3933,0.1831,-0.4883,-0.2441,,t009,MAPRAA
95795562,1937170,3,ankle,0.9104,-0.0331,-0.3953,0.3662,-0.4272,-0.3052,,t009,MAPRAA
95795578,1937186,3,ankle,0.9106,-0.0330,-0.3958,0.7935,-0.3662,-0.3052,,t009,MAPRAA
95795594,1937202,3,ankle,0.9124,-0.0336,-0.3967,1.0376,-0.3662,-0.3052,,t009,MAPRAA
95795610,1937217,3,ankle,0.9133,-0.0339,-0.3962,1.0986,-0.2441,-0.4883,,t009,MAPRAA
95795625,1937233,3,ankle,0.9133,-0.0334,-0.3938,1.0986,-0.1831,-0.5493,,t009,MAPRAA
95795641,1937249,3,ankle,0.9142,-0.0320,-0.3929,1.0986,-0.1831,-0.4883,,t009,MAPRAA
95795656,1937264,3,ankle,0.9178,-0.0323,-0.3893,1.0376,-0.2441,-0.4272,,t009,MAPRAA
95795672,1937280,3,ankle,0.9183,-0.0344,-0.3861,0.7935,-0.3052,-0.4272,,t009,MAPRAA
95795688,1937296,3,ankle,0.9165,-0.0376,-0.3839,0.7935,-0.3052,-0.4272,,t009,MAPRAA
95795703,1937311,3,ankle,0.9164,-0.0381,-0.3866,0.7935,-0.1831,-0.3662,,t009,MAPRAA
95795719,1937327,3,ankle,0.9177,-0.0348,-0.3868,0.6714,-0.3052,-0.3662,,t009,MAPRAA
95795734,1937342,3,ankle,0.9180,-0.0308,-0.3855,0.7324,-0.3662,-0.3052,,t009,MAPRAA
95795750,1937358,3,ankle,0.9175,-0.0322,-0.3853,0.8545,-0.3052,-0.4883,,t009,MAPRAA
95795765,1937373,3,ankle,0.9174,-0.0344,-0.3896,0.8545,-0.3662,-0.6104,,t009,MAPRAA
95795781,1937389,3,ankle,0.9158,-0.0338,-0.3909,0.7935,-0.4272,-0.7324,,t009,MAPRAA
95795797,1937405,3,ankle,0.9142,-0.0312,-0.3907,0.9155,-0.4272,-0.7324,,t009,MAPRAA
95795812,1937420,3,ankle,0.9164,-0.0322,-0.3909,1.2817,-0.3662,-0.7935,,t009,MAPRAA
95795828,1937436,3,ankle,0.9180,-0.0358,-0.3882,1.2817,-0.4883,-0.7935,,t009,MAPRAA
95795843,1937451,3,ankle,0.9158,-0.0354,-0.3875,0.9766,-0.5493,-0.7935,,t009,MAPRAA
95795859,1937467,3,ankle,0.9150,-0.0350,-0.3885,0.7935,-0.5493,-0.7935,,t009,MAPRAA
95795874,1937482,3,ankle,0.9137,-0.0356,-0.3918,0.8545,-0.6104,-0.7935,,t009,MAPRAA
95795890,1937498,3,ankle,0.9127,-0.0350,-0.3933,0.9766,-0.6104,-0.9155,,t009,MAPRAA
95795905,1937513,3,ankle,0.9121,-0.0315,-0.3948,0.9766,-0.5493,-0.8545,,t009,MAPRAA
95795921,1937529,3,ankle,0.9122,-0.0311,-0.3956,1.0376,-0.4272,-0.7324,,t009,MAPRAA
95795937,1937544,3,ankle,0.9133,-0.0337,-0.3944,0.9766,-0.4883,-0.7324,,t009,MAPRAA
95795952,1937560,3,ankle,0.9143,-0.0339,-0.3926,0.6714,-0.6104,-0.7935,,t009,MAPRAA
95795968,1937576,3,ankle,0.9164,-0.0364,-0.3894,0.4883,-0.6104,-0.7324,,t009,MAPRAA
95795983,1937591,3,ankle,0.9159,-0.0360,-0.3877,0.3662,-0.5493,-0.6714,,t009,MAPRAA
95795999,1937607,3,ankle,0.9150,-0.0356,-0.3881,0.2441,-0.3052,-0.7324,,t009,MAPRAA
95796015,1937622,3,ankle,0.9137,-0.0364,-0.3901,0.3662,-0.2441,-0.7324,,t009,MAPRAA
95796030,1937638,3,ankle,0.9137,-0.0355,-0.3907,0.6104,-0.3052,-0.6714,,t009,MAPRAA
95796046,1937654,3,ankle,0.9147,-0.0349,-0.3925,0.7324,-0.2441,-0.6104,,t009,MAPRAA
95796061,1937669,3,ankle,0.9154,-0.0348,-0.3917,0.3662,0.0610,-0.6714,,t009,MAPRAA
95796077,1937685,3,ankle,0.9166,-0.0380,-0.3887,0.1831,0.2441,-0.6714,,t009,MAPRAA
95796092,1937700,3,ankle,0.9158,-0.0422,-0.3873,0.4272,0.1221,-0.7324,,t009,MAPRAA
95796108,1937716,3,ankle,0.9171,-0.0428,-0.3833,0.4883,-0.0610,-0.6714,,t009,MAPRAA
95796124,1937731,3,ankle,0.9194,-0.0406,-0.3807,0.0000,-0.3052,-0.3662,,t009,MAPRAA
