timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95575027,1743353,2,thigh,-0.6824,0.7303,0.1400,-30.7007,-17.4561,8.3618,,t003,MAPRAA
95575041,1743368,2,thigh,-0.6686,1.6921,0.4843,-2.8687,-26.3672,-18.4326,,t003,MAPRAA
95575057,1743384,2,thigh,-0.6523,1.1135,0.4695,17.1509,-23.3154,-2.0142,,t003,MAPRAA
95575072,1743400,2,thigh,-0.5542,0.2346,0.3065,9.9487,-28.9307,21.1182,,t003,MAPRAA
95575088,1743415,2,thigh,-0.5925,0.4932,0.2590,-6.8359,-40.9546,23.4375,,t003,MAPRAA
95575103,1743430,2,thigh,-0.6842,0.6022,0.2640,-5.0049,-43.3350,23.8647,,t003,MAPRAA
95575119,1743446,2,thigh,-0.7271,0.5414,0.2208,-1.3428,-46.9360,39.7339,,t003,MAPRAA
95575135,1743462,2,thigh,-0.8142,0.4771,0.0013,-0.9766,-47.3022,44.0674,,t003,MAPRAA
95575150,1743477,2,thigh,-0.9312,0.4352,-0.0636,-4.5166,-45.6543,47.7295,,t003,MAPRAA
95575166,1743493,2,thigh,-0.9850,0.4764,-0.0093,-11.7187,-42.9077,45.8984,,t003,MAPRAA
95575182,1743509,2,thigh,-1.0537,0.5448,0.1573,-10.8643,-44.0063,34.8511,,t003,MAPRAA
95575197,1743524,2,thigh,-1.0576,0.5013,0.2343,-15.9912,-49.0723,14.8926,,t003,MAPRAA
95575213,1743540,2,thigh,-1.1216,0.4298,0.3057,-25.1465,-50.8423,15.7471,,t003,MAPRAA
95575228,1743555,2,thigh,-1.2086,0.3938,0.3407,-40.8936,-51.2085,22.5220,,t003,MAPRAA
95575244,1743571,2,thigh,-1.2037,0.3657,0.2483,-45.4712,-47.4243,19.2871,,t003,MAPRAA
95575259,1743586,2,thigh,-1.0601,0.4142,-0.0549,-46.3867,-46.0205,15.0757,,t003,MAPRAA
95575275,1743602,2,thigh,-0.9758,0.4534,-0.1069,-38.3301,-38.6353,13.6108,,t003,MAPRAA
95575290,1743618,2,thigh,-0.8779,0.4760,-0.0522,-32.1045,-33.4473,16.2964,,t003,MAPRAA
95575306,1743633,2,thigh,-0.8611,0.4705,0.0004,-25.2686,-26.3062,22.2778,,t003,MAPRAA
95575321,1743649,2,thigh,-0.8510,0.4636,0.0330,-25.3296,-24.9023,24.4141,,t003,MAPRAA
95575337,1743664,2,thigh,-0.8508,0.4736,-0.0020,-26.8555,-22.6440,29.3579,,t003,MAPRAA
95575353,1743680,2,thigh,-0.8674,0.4670,-0.0077,-23.2544,-20.5688,37.4756,,t003,MAPRAA
95575368,1743695,2,thigh,-0.9056,0.4154,-0.0164,-20.5688,-19.7754,40.7104,,t003,MAPRAA
95575384,1743711,2,thigh,-0.9093,0.4006,-0.0162,-16.9678,-18.1274,41.8701,,t003,MAPRAA
95575400,1743727,2,thigh,-0.9072,0.3933,-0.0133,-16.2354,-18.0054,41.3208,,t003,MAPRAA
95575415,1743742,2,thigh,-0.9054,0.3855,-0.0333,-14.0381,-18.0054,38.6963,,t003,MAPRAA
95575431,1743758,2,thigh,-0.9249,0.3760,-0.0764,-9.2163,-15.1978,34.0576,,t003,MAPRAA
95575447,1743774,2,thigh,-0.9331,0.3685,-0.0895,-6.2866,-13.1226,33.3862,,t003,MAPRAA
95575462,1743789,2,thigh,-0.9410,0.3535,-0.0806,-1.8311,-9.3994,34.1797,,t003,MAPRAA
95575478,1743805,2,thigh,-0.9382,0.3478,-0.0674,-0.4883,-8.1787,34.0576,,t003,MAPRAA
95575494,1743821,2,thigh,-0.9380,0.3429,-0.0658,4.1504,-6.7139,31.8603,,t003,MAPRAA
95575509,1743836,2,thigh,-0.9341,0.3247,-0.0630,6.4697,-6.3477,31.3721,,t003,MAPRAA
95575525,1743852,2,thigh,-0.9366,0.3170,-0.0580,9.2773,-4.5776,28.8696,,t003,MAPRAA
95575540,1743868,2,thigh,-0.9324,0.3167,-0.0524,12.0239,-3.1738,24.4751,,t003,MAPRAA
95575556,1743883,2,thigh,-0.9408,0.2906,-0.0482,13.0005,-2.9297,21.7895,,t003,MAPRAA
95575571,1743899,2,thigh,-0.9487,0.2819,-0.0479,9.4604,-2.5024,17.4561,,t003,MAPRAA
95575587,1743914,2,thigh,-0.9492,0.2876,-0.0635,6.8359,-2.0142,16.2354,,t003,MAPRAA
95575602,1743930,2,thigh,-0.9463,0.2938,-0.0624,5.4321,-0.9155,14.0991,,t003,MAPRAA
95575618,1743945,2,thigh,-0.9446,0.2939,-0.0569,5.8594,-0.5493,13.1836,,t003,MAPRAA
95575633,1743961,2,thigh,-0.9507,0.2828,-0.0582,6.5308,-0.0610,11.7798,,t003,MAPRAA
95575649,1743976,2,thigh,-0.9512,0.2822,-0.0537,5.3711,0.9766,10.0098,,t003,MAPRAA
95575664,1743992,2,thigh,-0.9703,0.2828,-0.0817,4.6997,1.8921,9.3994,,t003,MAPRAA
95575680,1744007,2,thigh,-0.9797,0.2834,-0.1194,5.6152,7.5684,9.4604,,t003,MAPRAA
95575695,1744022,2,thigh,-0.9412,0.2865,-0.0408,7.7515,10.9863,9.1553,,t003,MAPRAA
95575711,1744038,2,thigh,-0.9249,0.2842,0.0164,7.8125,8.7280,7.4463,,t003,MAPRAA
95575726,1744053,2,thigh,-0.9364,0.2708,-0.0065,4.8828,5.2490,6.6528,,t003,MAPRAA
95575742,1744069,2,thigh,-0.9288,0.3060,-0.0505,-0.7935,2.7466,6.1646,,t003,MAPRAA
95575757,1744084,2,thigh,-0.9220,0.3188,-0.0500,2.1362,3.4180,12.0850,,t003,MAPRAA
95575772,1744100,2,thigh,-0.9227,0.3051,-0.0209,5.0049,3.2349,15.9302,,t003,MAPRAA
95575788,1744115,2,thigh,-0.9315,0.2933,-0.0160,7.8125,1.3428,20.3857,,t003,MAPRAA
95575803,1744131,2,thigh,-0.9401,0.2792,-0.0228,8.4229,0.2441,21.1182,,t003,MAPRAA
95575819,1744146,2,thigh,-0.9438,0.2690,-0.0256,10.0098,-1.1597,19.8364,,t003,MAPRAA
95575834,1744161,2,thigh,-0.9568,0.2440,-0.0364,10.2539,-1.5259,18.7378,,t003,MAPRAA
95575850,1744177,2,thigh,-0.9675,0.2319,-0.0411,9.2773,-0.7324,15.8081,,t003,MAPRAA
95575865,1744192,2,thigh,-0.9668,0.2362,-0.0415,7.8125,0.9155,13.0615,,t003,MAPRAA
95575881,1744208,2,thigh,-0.9673,0.2317,-0.0350,7.7515,1.7700,11.2915,,t003,MAPRAA
95575896,1744223,2,thigh,-0.9659,0.2289,-0.0314,7.0190,3.0518,8.4839,,t003,MAPRAA
95575912,1744239,2,thigh,-0.9575,0.2412,-0.0254,6.4087,3.4180,7.6294,,t003,MAPRAA
95575927,1744254,2,thigh,-0.9534,0.2474,-0.0254,6.5308,3.7231,6.7139,,t003,MAPRAA
95575942,1744270,2,thigh,-0.9528,0.2477,-0.0273,7.2632,3.8452,6.4697,,t003,MAPRAA
95575958,1744285,2,thigh,-0.9545,0.2430,-0.0261,9.4604,4.0283,5.6152,,t003,MAPRAA
95575973,1744300,2,thigh,-0.9609,0.2266,-0.0212,9.8267,4.0283,5.4321,,t003,MAPRAA
95575988,1744316,2,thigh,-0.9591,0.2289,-0.0192,8.7280,3.8452,5.5542,,t003,MAPRAA
