timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95778372,1919978,3,ankle,0.8916,-0.0800,-0.4382,5.7983,-0.6714,-2.6855,,t008,MAPRAA
95778386,1919994,3,ankle,0.8899,-0.0814,-0.4388,5.8594,-0.4883,-2.6245,,t008,MAPRAA
95778402,1920010,3,ankle,0.8873,-0.0825,-0.4412,6.2256,-0.1221,-2.6245,,t008,MAPRAA
95778418,1920025,3,ankle,0.8868,-0.0809,-0.4434,6.4087,0.2441,-2.5635,,t008,MAPRAA
95778433,1920041,3,ankle,0.8855,-0.0780,-0.4445,6.2256,0.3662,-2.3804,,t008,MAPRAA
95778448,1920056,3,ankle,0.8873,-0.0775,-0.4435,5.6763,0.4883,-2.0142,,t008,MAPRAA
95778464,1920072,3,ankle,0.8890,-0.0791,-0.4410,5.3711,0.6714,-1.7700,,t008,MAPRAA
95778479,1920087,3,ankle,0.8889,-0.0811,-0.4406,4.6997,0.9766,-1.3428,,t008,MAPRAA
95778495,1920103,3,ankle,0.8899,-0.0842,-0.4386,4.4556,1.0986,-1.2207,,t008,MAPRAA
95778510,1920118,3,ankle,0.8894,-0.0864,-0.4386,3.9673,1.1597,-0.9766,,t008,MAPRAA
95778526,1920133,3,ankle,0.8871,-0.0848,-0.4404,3.7231,1.2207,-0.7324,,t008,MAPRAA
95778541,1920149,3,ankle,0.8840,-0.0808,-0.4415,3.4790,1.2817,-0.4272,,t008,MAPRAA
95778557,1920165,3,ankle,0.8849,-0.0784,-0.4436,3.4180,1.4648,-0.1831,,t008,MAPRAA
95778572,1920180,3,ankle,0.8876,-0.0747,-0.4474,3.3569,1.4648,0.0000,,t008,MAPRAA
95778587,1920195,3,ankle,0.8860,-0.0724,-0.4485,2.6245,1.7090,0.1831,,t008,MAPRAA
95778603,1920211,3,ankle,0.8833,-0.0708,-0.4519,2.2583,1.8311,0.3052,,t008,MAPRAA
95778618,1920226,3,ankle,0.8831,-0.0702,-0.4534,1.8311,2.0752,0.6104,,t008,MAPRAA
95778634,1920242,3,ankle,0.8812,-0.0714,-0.4535,1.7090,2.1362,0.7324,,t008,MAPRAA
95778649,1920257,3,ankle,0.8799,-0.0718,-0.4523,1.1597,2.1362,0.9155,,t008,MAPRAA
95778664,1920272,3,ankle,0.8776,-0.0707,-0.4537,0.8545,2.0142,1.1597,,t008,MAPRAA
95778680,1920288,3,ankle,0.8785,-0.0693,-0.4558,-0.0610,1.5869,1.7090,,t008,MAPRAA
95778695,1920303,3,ankle,0.8820,-0.0786,-0.4774,-0.7324,0.6714,2.0142,,t008,MAPRAA
95778711,1920319,3,ankle,0.8829,-0.1053,-0.4885,-3.4790,-4.6387,3.3569,,t008,MAPRAA
95778726,1920334,3,ankle,0.9025,-0.1505,-0.4952,-8.3008,-8.3618,5.5542,,t008,MAPRAA
