timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95670840,1111390,1,pelvis,0.9889,0.0304,-0.0575,-7.3853,-5.6152,-6.3477,,t005,MAPRAA
95670855,1111406,1,pelvis,0.9591,0.0402,-0.0822,-9.8877,-4.7607,-3.2349,,t005,MAPRAA
95670871,1111422,1,pelvis,0.9553,0.0481,-0.0796,-9.7656,-4.3945,1.2207,,t005,MAPRAA
95670887,1111437,1,pelvis,0.9718,0.0820,-0.0643,-9.0942,-4.0283,2.9907,,t005,MAPRAA
95670902,1111453,1,pelvis,0.9843,0.1005,-0.0543,-7.2021,-4.0894,4.0894,,t005,MAPRAA
95670918,1111468,1,pelvis,0.9998,0.1245,-0.0359,-6.5308,-4.2114,3.5400,,t005,MAPRAA
95670933,1111484,1,pelvis,1.0004,0.1241,-0.0332,-5.9814,-3.5400,1.5869,,t005,MAPRAA
95670949,1111499,1,pelvis,0.9897,0.1035,-0.0458,-6.1035,-3.2959,0.5493,,t005,MAPRAA
95670964,1111515,1,pelvis,0.9828,0.0900,-0.0543,-6.5918,-3.6011,-0.6104,,t005,MAPRAA
95670980,1111531,1,pelvis,0.9758,0.0769,-0.0553,-6.8970,-3.7842,-0.6714,,t005,MAPRAA
95670995,1111546,1,pelvis,0.9781,0.0754,-0.0381,-7.3853,-3.9673,-0.2441,,t005,MAPRAA
95671011,1111562,1,pelvis,0.9832,0.0739,-0.0308,-7.5073,-3.9673,-0.2441,,t005,MAPRAA
95671026,1111577,1,pelvis,1.0065,0.0693,-0.0272,-7.9956,-4.3945,-0.4272,,t005,MAPRAA
95671042,1111593,1,pelvis,1.0134,0.0654,-0.0284,-9.7046,-5.0049,-1.0986,,t005,MAPRAA
95671058,1111608,1,pelvis,0.9977,0.0560,-0.0223,-11.1084,-5.3711,-1.3428,,t005,MAPRAA
95671073,1111624,1,pelvis,1.0001,0.0496,-0.0273,-15.1978,-5.0049,-1.2207,,t005,MAPRAA
95671089,1111640,1,pelvis,0.9875,0.0413,-0.0254,-17.0898,-5.2490,-0.7935,,t005,MAPRAA
95671105,1111655,1,pelvis,0.9795,0.0425,-0.0225,-20.2637,-5.3711,0.7324,,t005,MAPRAA
95671120,1111671,1,pelvis,0.9833,0.0497,-0.0209,-21.7285,-5.0659,1.3428,,t005,MAPRAA
95671136,1111687,1,pelvis,0.9924,0.0623,-0.0244,-23.5596,-4.8218,2.2583,,t005,MAPRAA
95671151,1111702,1,pelvis,0.9967,0.0681,-0.0242,-23.9868,-4.7607,2.5024,,t005,MAPRAA
95671167,1111718,1,pelvis,1.0016,0.0770,-0.0266,-24.5361,-4.6997,2.5024,,t005,MAPRAA
95671182,1111733,1,pelvis,1.0001,0.0802,-0.0294,-25.0244,-4.6997,2.3804,,t005,MAPRAA
95671198,1111749,1,pelvis,0.9899,0.0848,-0.0310,-25.0854,-4.6387,2.3804,,t005,MAPRAA
95671214,1111764,1,pelvis,0.9832,0.0858,-0.0298,-25.0854,-4.4556,2.7466,,t005,MAPRAA
95671229,1111780,1,pelvis,0.9749,0.0896,-0.0297,-25.0244,-4.3945,3.1128,,t005,MAPRAA
95671245,1111795,1,pelvis,0.9756,0.0931,-0.0300,-24.4751,-3.9062,4.0894,,t005,MAPRAA
95671260,1111811,1,pelvis,0.9814,0.0990,-0.0306,-23.8037,-3.6621,4.6997,,t005,MAPRAA
95671276,1111826,1,pelvis,0.9843,0.0988,-0.0305,-22.1558,-3.1738,5.5542,,t005,MAPRAA
95671291,1111842,1,pelvis,0.9897,0.0983,-0.0299,-21.3623,-2.9297,5.8594,,t005,MAPRAA
95671307,1111858,1,pelvis,0.9904,0.1035,-0.0325,-19.5313,-2.5024,6.3477,,t005,MAPRAA
95671322,1111873,1,pelvis,0.9882,0.1057,-0.0322,-17.9443,-1.9531,6.4697,,t005,MAPRAA
95671338,1111889,1,pelvis,0.9854,0.1088,-0.0300,-17.2119,-1.7090,6.3477,,t005,MAPRAA
95671353,1111904,1,pelvis,0.9855,0.1096,-0.0298,-15.6860,-1.5259,6.1035,,t005,MAPRAA
95671369,1111920,1,pelvis,0.9843,0.1095,-0.0304,-14.8315,-1.5259,5.8594,,t005,MAPRAA
95671385,1111935,1,pelvis,0.9828,0.1079,-0.0308,-13.4888,-1.4038,5.4932,,t005,MAPRAA
95671400,1111951,1,pelvis,0.9806,0.1063,-0.0312,-12.9395,-1.2817,5.4932,,t005,MAPRAA
95671416,1111967,1,pelvis,0.9814,0.1072,-0.0319,-12.1460,-0.8545,5.7373,,t005,MAPRAA
95671431,1111982,1,pelvis,0.9821,0.1124,-0.0331,-11.6577,-0.7324,5.9204,,t005,MAPRAA
95671447,1111998,1,pelvis,0.9816,0.1157,-0.0321,-10.4980,-0.4883,6.1646,,t005,MAPRAA
95671462,1112013,1,pelvis,0.9834,0.1234,-0.0317,-9.9487,-0.3662,6.0425,,t005,MAPRAA
95671478,1112029,1,pelvis,0.9861,0.1279,-0.0361,-8.8501,-0.0610,5.3101,,t005,MAPRAA
95671493,1112044,1,pelvis,0.9861,0.1289,-0.0387,-7.2021,-0.1831,4.6387,,t005,MAPRAA
95671509,1112060,1,pelvis,0.9915,0.1276,-0.0449,-6.5308,-0.3052,4.2114,,t005,MAPRAA
95671525,1112075,1,pelvis,0.9937,0.1283,-0.0469,-5.9204,-0.7935,3.1128,,t005,MAPRAA
95671540,1112091,1,pelvis,0.9930,0.1290,-0.0463,-5.6152,-1.1597,2.5635,,t005,MAPRAA
95671556,1112107,1,pelvis,0.9928,0.1260,-0.0458,-5.0659,-1.7700,1.4038,,t005,MAPRAA
95671571,1112122,1,pelvis,0.9916,0.1158,-0.0454,-5.0049,-2.0142,0.7324,,t005,MAPRAA
95671587,1112138,1,pelvis,0.9915,0.1107,-0.0465,-5.3711,-2.6855,-0.6714,,t005,MAPRAA
95671603,1112153,1,pelvis,0.9899,0.1084,-0.0490,-5.7373,-2.9907,-1.2817,,t005,MAPRAA
95671618,1112169,1,pelvis,0.9866,0.1156,-0.0461,-6.2866,-3.1128,-2.5024,,t005,MAPRAA
95671634,1112185,1,pelvis,0.9840,0.1204,-0.0436,-5.9204,-2.8076,-3.5400,,t005,MAPRAA
95671650,1112200,1,pelvis,0.9817,0.1284,-0.0370,-5.2490,-2.5635,-3.9062,,t005,MAPRAA
95671665,1112216,1,pelvis,0.9812,0.1306,-0.0341,-3.3569,-1.8921,-4.4556,,t005,MAPRAA
95671681,1112232,1,pelvis,0.9789,0.1315,-0.0334,-2.1362,-1.6479,-4.5776,,t005,MAPRAA
95671696,1112247,1,pelvis,0.9790,0.1312,-0.0323,0.4272,-1.3428,-4.3945,,t005,MAPRAA
95671712,1112263,1,pelvis,0.9779,0.1302,-0.0262,1.8311,-1.0986,-4.0894,,t005,MAPRAA
95671727,1112278,1,pelvis,0.9762,0.1267,-0.0227,5.0049,-0.3662,-3.1738,,t005,MAPRAA
95671743,1112294,1,pelvis,0.9751,0.1127,-0.0205,6.5308,0.2441,-2.6855,,t005,MAPRAA
95671758,1112309,1,pelvis,0.9763,0.1053,-0.0223,9.2163,1.8311,-1.4648,,t005,MAPRAA
95671774,1112325,1,pelvis,0.9791,0.0989,-0.0240,10.0098,2.6855,-0.7324,,t005,MAPRAA
95671789,1112340,1,pelvis,0.9802,0.1036,-0.0258,10.7422,4.0283,0.7324,,t005,MAPRAA
95671805,1112356,1,pelvis,0.9788,0.1052,-0.0286,11.7798,4.5776,2.1973,,t005,MAPRAA
95671820,1112371,1,pelvis,0.9750,0.1080,-0.0302,12.3901,4.5776,2.7466,,t005,MAPRAA
95671835,1112386,1,pelvis,0.9763,0.1093,-0.0315,13.0005,4.5166,3.4180,,t005,MAPRAA
95671851,1112402,1,pelvis,0.9871,0.1067,-0.0363,13.0005,4.3335,3.5400,,t005,MAPRAA
95671866,1112417,1,pelvis,0.9933,0.1029,-0.0387,12.2070,3.6621,3.2959,,t005,MAPRAA
95671882,1112433,1,pelvis,1.0005,0.0959,-0.0406,11.4136,3.1738,2.7466,,t005,MAPRAA
95671897,1112448,1,pelvis,1.0022,0.0919,-0.0420,8.9111,2.2583,1.4648,,t005,MAPRAA
95671912,1112463,1,pelvis,1.0032,0.0814,-0.0459,7.5073,1.8311,0.8545,,t005,MAPRAA
95671928,1112479,1,pelvis,1.0028,0.0774,-0.0466,4.5776,0.6714,-0.0610,,t005,MAPRAA
95671943,1112494,1,pelvis,0.9993,0.0725,-0.0416,2.8687,0.0610,-0.4272,,t005,MAPRAA
95671959,1112510,1,pelvis,0.9994,0.0723,-0.0409,-0.4272,-0.8545,-1.1597,,t005,MAPRAA
95671975,1112526,1,pelvis,1.0011,0.0719,-0.0436,-1.8921,-1.2207,-1.5259,,t005,MAPRAA
95671990,1112541,1,pelvis,0.9989,0.0737,-0.0396,-4.8218,-2.1973,-2.2583,,t005,MAPRAA
95672006,1112557,1,pelvis,0.9963,0.0768,-0.0363,-8.1177,-2.7466,-2.8687,,t005,MAPRAA
95672022,1112573,1,pelvis,0.9919,0.0819,-0.0337,-9.7046,-2.8076,-3.1128,,t005,MAPRAA
95672037,1112588,1,pelvis,0.9906,0.0831,-0.0333,-12.0239,-3.0518,-3.1128,,t005,MAPRAA
95672053,1112604,1,pelvis,0.9874,0.0850,-0.0320,-12.7563,-3.1738,-2.8687,,t005,MAPRAA
95672069,1112620,1,pelvis,0.9865,0.0865,-0.0311,-13.9770,-3.4180,-2.1362,,t005,MAPRAA
95672084,1112635,1,pelvis,0.9883,0.0902,-0.0316,-14.4043,-3.4790,-1.8311,,t005,MAPRAA
95672100,1112651,1,pelvis,0.9885,0.0923,-0.0322,-15.0757,-3.4180,-1.2817,,t005,MAPRAA
95672115,1112666,1,pelvis,0.9890,0.0980,-0.0336,-15.3198,-3.2959,-1.0986,,t005,MAPRAA
95672131,1112682,1,pelvis,0.9866,0.1030,-0.0376,-15.5029,-2.9907,-0.8545,,t005,MAPRAA
95672147,1112698,1,pelvis,0.9841,0.1062,-0.0406,-15.5029,-2.8687,-0.7324,,t005,MAPRAA
95672162,1112713,1,pelvis,0.9830,0.1144,-0.0470,-15.2588,-2.8687,-0.6104,,t005,MAPRAA
95672178,1112729,1,pelvis,0.9824,0.1206,-0.0496,-14.0381,-2.8076,-0.3052,,t005,MAPRAA
95672194,1112744,1,pelvis,0.9788,0.1332,-0.0524,-13.0615,-2.6245,-0.2441,,t005,MAPRAA
95672209,1112760,1,pelvis,0.9772,0.1383,-0.0537,-10.4370,-2.1973,-0.0610,,t005,MAPRAA
95672225,1112776,1,pelvis,0.9734,0.1456,-0.0559,-8.7280,-1.8311,0.0000,,t005,MAPRAA
95672240,1112791,1,pelvis,0.9734,0.1495,-0.0569,-4.8218,-1.1597,0.0610,,t005,MAPRAA
95672256,1112807,1,pelvis,0.9731,0.1570,-0.0605,-2.5635,-0.8545,0.1221,,t005,MAPRAA
95672271,1112822,1,pelvis,0.9729,0.1588,-0.0618,2.2583,-0.1221,-0.0610,,t005,MAPRAA
95672287,1112838,1,pelvis,0.9730,0.1567,-0.0607,4.6387,0.1831,-0.3052,,t005,MAPRAA
95672302,1112853,1,pelvis,0.9758,0.1475,-0.0620,9.5215,0.7935,-0.7324,,t005,MAPRAA
95672318,1112869,1,pelvis,0.9775,0.1399,-0.0616,13.8550,1.0986,-0.9766,,t005,MAPRAA
95672333,1112884,1,pelvis,0.9786,0.1224,-0.0580,15.6250,1.2207,-0.9766,,t005,MAPRAA
95672349,1112900,1,pelvis,0.9781,0.1135,-0.0546,18.2495,1.8921,-0.9155,,t005,MAPRAA
95672364,1112915,1,pelvis,0.9802,0.0939,-0.0486,19.1040,2.1973,-0.8545,,t005,MAPRAA
95672380,1112931,1,pelvis,0.9825,0.0844,-0.0444,19.7144,2.5024,-0.3662,,t005,MAPRAA
95672395,1112946,1,pelvis,0.9885,0.0679,-0.0371,19.5313,2.6245,-0.0610,,t005,MAPRAA
95672411,1112962,1,pelvis,0.9908,0.0610,-0.0332,18.1274,2.7466,0.4883,,t005,MAPRAA
95672426,1112977,1,pelvis,0.9956,0.0492,-0.0250,16.9678,2.8076,0.7324,,t005,MAPRAA
95672441,1112992,1,pelvis,0.9995,0.0439,-0.0215,14.1602,2.8076,1.2817,,t005,MAPRAA
95672457,1113008,1,pelvis,1.0022,0.0371,-0.0184,12.6343,2.6855,1.4648,,t005,MAPRAA
95672472,1113023,1,pelvis,1.0027,0.0347,-0.0157,9.0942,2.3804,1.7700,,t005,MAPRAA
95672487,1113039,1,pelvis,1.0027,0.0347,-0.0160,7.0190,2.2583,1.9531,,t005,MAPRAA
95672503,1113054,1,pelvis,1.0007,0.0435,-0.0200,2.6855,1.9531,2.3193,,t005,MAPRAA
95672518,1113069,1,pelvis,0.9993,0.0507,-0.0227,-1.0986,1.0986,2.5024,,t005,MAPRAA
95672534,1113085,1,pelvis,0.9977,0.0642,-0.0261,-2.6855,0.6104,2.4414,,t005,MAPRAA
