timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,ax,ay,az,gx,gy,gz,label,trial_id,subject_id
95647249,1815576,2,thigh,-0.9763,0.1620,0.0166,0.1831,0.6104,2.2583,,t004,MAPRAA
95647263,1815591,2,thigh,-0.9760,0.1603,0.0156,0.1831,0.7324,1.8311,,t004,MAPRAA
95647279,1815606,2,thigh,-0.9756,0.1595,0.0166,0.1221,0.9155,1.3428,,t004,MAPRAA
95647294,1815622,2,thigh,-0.9746,0.1600,0.0179,0.0000,1.0376,1.0986,,t004,MAPRAA
95647309,1815637,2,thigh,-0.9746,0.1604,0.0183,0.0610,1.3428,0.6714,,t004,MAPRAA
95647325,1815652,2,thigh,-0.9739,0.1605,0.0182,0.1221,1.4648,0.4883,,t004,MAPRAA
95647340,1815668,2,thigh,-0.9734,0.1599,0.0200,0.1221,1.5869,0.1221,,t004,MAPRAA
95647355,1815683,2,thigh,-0.9741,0.1600,0.0232,0.0610,1.6479,0.0610,,t004,MAPRAA
95647371,1815699,2,thigh,-0.9745,0.1598,0.0227,0.0000,1.7700,-0.1831,,t004,MAPRAA
95647386,1815714,2,thigh,-0.9749,0.1605,0.0189,0.0610,1.7700,-0.3662,,t004,MAPRAA
95647402,1815730,2,thigh,-0.9741,0.1610,0.0201,0.2441,1.9531,-0.4883,,t004,MAPRAA
95647417,1815745,2,thigh,-0.9736,0.1615,0.0227,0.4883,2.0142,-0.6714,,t004,MAPRAA
95647433,1815761,2,thigh,-0.9733,0.1631,0.0244,0.6104,1.9531,-0.7935,,t004,MAPRAA
95647448,1815776,2,thigh,-0.9727,0.1637,0.0254,0.8545,1.6479,-0.9155,,t004,MAPRAA
95647464,1815792,2,thigh,-0.9722,0.1660,0.0260,0.9766,1.4038,-0.8545,,t004,MAPRAA
95647479,1815807,2,thigh,-0.9722,0.1677,0.0251,1.4038,0.7324,-0.5493,,t004,MAPRAA
95647495,1815823,2,thigh,-0.9702,0.1680,0.0261,1.6479,0.3052,-0.3052,,t004,MAPRAA
95647510,1815838,2,thigh,-0.9707,0.1686,0.0264,1.9531,-0.2441,0.4883,,t004,MAPRAA
95647526,1815854,2,thigh,-0.9708,0.1674,0.0259,2.3193,-0.4883,1.5869,,t004,MAPRAA
95647541,1815869,2,thigh,-0.9712,0.1643,0.0272,2.3804,-0.6104,1.9531,,t004,MAPRAA
95647557,1815885,2,thigh,-0.9729,0.1617,0.0284,2.2583,-1.0376,2.3804,,t004,MAPRAA
95647572,1815900,2,thigh,-0.9736,0.1614,0.0271,1.9531,-1.2207,2.5635,,t004,MAPRAA
95647588,1815915,2,thigh,-0.9734,0.1602,0.0251,1.5869,-1.4038,2.7466,,t004,MAPRAA
95647603,1815931,2,thigh,-0.9735,0.1581,0.0243,1.5259,-1.4648,2.8076,,t004,MAPRAA
95647619,1815946,2,thigh,-0.9750,0.1594,0.0245,1.5259,-1.5259,2.9907,,t004,MAPRAA
95647634,1815962,2,thigh,-0.9749,0.1599,0.0232,1.8311,-1.6479,3.1738,,t004,MAPRAA
95647650,1815977,2,thigh,-0.9757,0.1547,0.0203,2.0752,-1.6479,3.1738,,t004,MAPRAA
95647665,1815993,2,thigh,-0.9761,0.1523,0.0199,1.9531,-1.4038,3.1128,,t004,MAPRAA
95647681,1816008,2,thigh,-0.9750,0.1519,0.0210,1.7700,-1.2207,2.9297,,t004,MAPRAA
95647696,1816024,2,thigh,-0.9751,0.1512,0.0214,1.4648,-0.9766,2.5024,,t004,MAPRAA
95647711,1816039,2,thigh,-0.9763,0.1512,0.0209,1.4038,-0.9155,2.3193,,t004,MAPRAA
95647727,1816055,2,thigh,-0.9758,0.1493,0.0229,0.9766,-0.9155,1.9531,,t004,MAPRAA
95647742,1816070,2,thigh,-0.9767,0.1504,0.0221,0.5493,-0.9155,1.5259,,t004,MAPRAA
95647758,1816086,2,thigh,-0.9773,0.1484,0.0193,0.4272,-0.9155,1.3428,,t004,MAPRAA
95647774,1816101,2,thigh,-0.9771,0.1494,0.0172,-0.0610,-0.7935,0.7935,,t004,MAPRAA
95647789,1816117,2,thigh,-0.9761,0.1500,0.0197,-0.2441,-0.6714,0.6104,,t004,MAPRAA
95647805,1816132,2,thigh,-0.9761,0.1494,0.0219,-0.4272,-0.5493,0.4272,,t004,MAPRAA
95647820,1816148,2,thigh,-0.9755,0.1511,0.0201,-0.6104,-0.5493,0.3662,,t004,MAPRAA
95647836,1816164,2,thigh,-0.9760,0.1500,0.0198,-0.8545,-0.4883,0.2441,,t004,MAPRAA
95647852,1816179,2,thigh,-0.9760,0.1510,0.0200,-0.8545,-0.5493,0.1831,,t004,MAPRAA
95647867,1816195,2,thigh,-0.9750,0.1539,0.0212,-0.7935,-0.5493,0.2441,,t004,MAPRAA
95647883,1816210,2,thigh,-0.9749,0.1536,0.0208,-0.7935,-0.6104,0.5493,,t004,MAPRAA
95647898,1816226,2,thigh,-0.9764,0.1516,0.0183,-0.6714,-0.6104,0.6104,,t004,MAPRAA
