timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
56732788,203104,1,pelvis,loading,0.9215,-0.1437,-0.3378,1.2207,2.6855,-0.4272,t002,diego
56732788,203120,1,pelvis,loading,0.9109,-0.1467,-0.3370,1.0376,2.5024,-0.5493,t002,diego
56732789,203135,1,pelvis,loading,0.9071,-0.1475,-0.3369,0.2441,2.3804,-0.2441,t002,diego
56732834,203151,1,pelvis,loading,0.9102,-0.1544,-0.3397,0.1221,2.5635,-0.1221,t002,diego
56732837,203166,1,pelvis,loading,0.9182,-0.1516,-0.3462,-0.6104,2.8687,-0.5493,t002,diego
56732837,203182,1,pelvis,loading,0.9192,-0.1473,-0.3475,-2.2583,2.7466,-0.7324,t002,diego
56732888,203198,1,pelvis,loading,0.9110,-0.1478,-0.3480,-2.8076,2.6855,-0.7935,t002,diego
56732888,203214,1,pelvis,loading,0.9027,-0.1527,-0.3433,-2.9907,2.5635,-1.2207,t002,diego
56732889,203229,1,pelvis,loading,0.9043,-0.1555,-0.3420,-3.0518,2.8076,-1.4038,t002,diego
56732889,203245,1,pelvis,loading,0.9166,-0.1421,-0.3502,-3.1128,3.3569,-1.5869,t002,diego
56732937,203261,1,pelvis,loading,0.9143,-0.1411,-0.3479,-2.4414,2.9297,-1.7700,t002,diego
56732938,203276,1,pelvis,loading,0.9037,-0.1427,-0.3466,-2.1973,2.7466,-1.8921,t002,diego
56732939,203292,1,pelvis,loading,0.9017,-0.1398,-0.3435,-3.1128,2.8076,-2.3193,t002,diego
56732990,203308,1,pelvis,loading,0.9170,-0.1311,-0.3409,-2.8076,2.8076,-2.5635,t002,diego
56732990,203323,1,pelvis,loading,0.9232,-0.1422,-0.3405,-0.4883,2.8687,-2.8687,t002,diego
56732991,203339,1,pelvis,loading,0.9174,-0.1525,-0.3374,-0.8545,2.9297,-2.6855,t002,diego
56733040,203355,1,pelvis,loading,0.9117,-0.1573,-0.3309,-2.5635,2.9297,-2.3193,t002,diego
56733040,203371,1,pelvis,loading,0.9131,-0.1504,-0.3278,-5.9204,2.9297,-1.5259,t002,diego
56733040,203386,1,pelvis,loading,0.9150,-0.1337,-0.3191,-6.4087,3.0518,-1.4648,t002,diego
56733090,203402,1,pelvis,loading,0.9191,-0.1278,-0.3167,-4.8218,3.3569,-1.6479,t002,diego
56733091,203418,1,pelvis,loading,0.9279,-0.1296,-0.3103,-2.1973,2.9907,-1.6479,t002,diego
56733091,203433,1,pelvis,loading,0.9231,-0.1338,-0.2946,-1.2207,2.5635,-1.3428,t002,diego
56733135,203449,1,pelvis,loading,0.9226,-0.1285,-0.2825,-0.5493,1.7090,0.3662,t002,diego
56733137,203465,1,pelvis,loading,0.9360,-0.1106,-0.2595,-0.1831,1.0376,1.4648,t002,diego
56733138,203480,1,pelvis,loading,0.9446,-0.1068,-0.2480,2.0752,-1.3428,2.5024,t002,diego
56733154,203496,1,pelvis,loading,0.9625,-0.1173,-0.2429,3.6621,-2.5024,2.3193,t002,diego
56733189,203511,1,pelvis,loading,0.9799,-0.1376,-0.2507,5.3711,-4.3945,0.3662,t002,diego
56733189,203527,1,pelvis,loading,0.9834,-0.1433,-0.2538,4.3335,-6.6528,-2.6855,t002,diego
56733190,203543,1,pelvis,loading,0.9807,-0.1458,-0.2566,3.1738,-7.8125,-3.9673,t002,diego
56733237,203558,1,pelvis,loading,0.9739,-0.1442,-0.2566,1.4038,-10.1318,-5.1270,t002,diego
56733239,203574,1,pelvis,loading,0.9536,-0.1432,-0.2576,1.1597,-10.8643,-5.5542,t002,diego
56733240,203590,1,pelvis,loading,0.9464,-0.1620,-0.2754,1.3428,-11.1694,-7.2021,t002,diego
56733290,203605,1,pelvis,loading,0.9471,-0.1740,-0.2908,0.5493,-10.6201,-8.5449,t002,diego
56733290,203621,1,pelvis,loading,0.9392,-0.1793,-0.3158,-0.3662,-10.6201,-8.1787,t002,diego
56733291,203637,1,pelvis,loading,0.9298,-0.1744,-0.3230,-2.3193,-10.6812,-6.5308,t002,diego
56733339,203653,1,pelvis,loading,0.9272,-0.1620,-0.3368,-2.9907,-10.4370,-6.1035,t002,diego
56733342,203668,1,pelvis,loading,0.9229,-0.1566,-0.3374,-3.9062,-10.8643,-6.3477,t002,diego
56733393,203684,1,pelvis,loading,0.9166,-0.1560,-0.3317,-3.7231,-12.2070,-7.3242,t002,diego
56733398,203700,1,pelvis,loading,0.9164,-0.1619,-0.3262,-3.2959,-12.5732,-7.9956,t002,diego
56733399,203716,1,pelvis,loading,0.9203,-0.1665,-0.3252,-2.5635,-12.8784,-9.2163,t002,diego
56733400,203732,1,pelvis,loading,0.9281,-0.1785,-0.3180,-2.6245,-12.8174,-9.4604,t002,diego
56733400,203747,1,pelvis,loading,0.9392,-0.1897,-0.3140,-3.3569,-12.2681,-9.0332,t002,diego
56733449,203763,1,pelvis,loading,0.9430,-0.1975,-0.3104,-4.5166,-12.0239,-8.8501,t002,diego
56733450,203779,1,pelvis,loading,0.9302,-0.1965,-0.2993,-4.8828,-12.1460,-8.7280,t002,diego
56733450,203795,1,pelvis,loading,0.9310,-0.1880,-0.2942,-4.6997,-13.7939,-9.7046,t002,diego
56733502,203811,1,pelvis,loading,0.9395,-0.1860,-0.2711,-3.7842,-15.1978,-10.4980,t002,diego
