timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
56702568,208350,2,thigh,swing,0.0896,-0.9828,0.0575,2.9297,-0.5493,-1.2207,t001,diego
56702568,208365,2,thigh,swing,0.1129,-0.9893,0.0353,3.1738,0.9766,-1.0986,t001,diego
56702569,208381,2,thigh,swing,0.1254,-0.9915,0.0254,3.0518,1.1597,-1.2817,t001,diego
56702610,208396,2,thigh,swing,0.1240,-0.9893,0.0228,2.4414,0.2441,-1.5869,t001,diego
56702611,208412,2,thigh,swing,0.1165,-0.9878,0.0295,1.5259,-0.9766,-2.2583,t001,diego
56702613,208427,2,thigh,swing,0.1079,-0.9874,0.0457,1.3428,-0.9155,-2.5024,t001,diego
56702652,208443,2,thigh,swing,0.1113,-0.9858,0.0496,1.5259,0.4272,-2.6245,t001,diego
56702652,208458,2,thigh,swing,0.1116,-0.9800,0.0483,1.8311,1.5259,-2.9297,t001,diego
56702689,208474,2,thigh,swing,0.1038,-0.9836,0.0370,2.3193,3.1738,-3.8452,t001,diego
56702691,208489,2,thigh,swing,0.1080,-0.9883,0.0321,2.4414,3.4790,-3.9673,t001,diego
56702691,208505,2,thigh,swing,0.1122,-0.9888,0.0309,2.3804,3.1128,-3.8452,t001,diego
56702731,208520,2,thigh,swing,0.1084,-0.9843,0.0317,2.0142,2.0142,-3.8452,t001,diego
56702731,208536,2,thigh,swing,0.0974,-0.9851,0.0305,2.0142,1.5259,-3.6011,t001,diego
56702768,208551,2,thigh,swing,0.0961,-0.9866,0.0299,1.8921,0.8545,-2.2583,t001,diego
56702769,208567,2,thigh,swing,0.0845,-0.9884,0.0361,1.8921,0.6104,-1.4648,t001,diego
56702770,208582,2,thigh,swing,0.0781,-0.9918,0.0387,1.9531,0.4272,0.5493,t001,diego
56702809,208598,2,thigh,swing,0.0763,-0.9944,0.0295,1.9531,0.5493,1.6479,t001,diego
56702809,208613,2,thigh,swing,0.0790,-0.9939,0.0226,1.4038,0.1831,4.2114,t001,diego
56702846,208629,2,thigh,swing,0.0942,-0.9938,0.0221,0.9155,-0.8545,5.6152,t001,diego
56702848,208644,2,thigh,swing,0.0961,-0.9952,0.0264,0.6714,-3.0518,8.1177,t001,diego
56702848,208660,2,thigh,swing,0.0950,-0.9960,0.0314,0.7324,-3.8452,9.4604,t001,diego
56702887,208675,2,thigh,swing,0.0728,-0.9962,0.0353,0.9766,-5.0659,12.7563,t001,diego
56702888,208691,2,thigh,swing,0.0710,-0.9978,0.0387,1.5869,-6.3477,16.5405,t001,diego
56702897,208706,2,thigh,swing,0.0895,-1.0034,0.0411,2.1973,-6.7749,18.7378,t001,diego
56702924,208721,2,thigh,swing,0.0906,-1.0043,0.0449,3.8452,-6.9580,22.8271,t001,diego
56702926,208737,2,thigh,swing,0.0836,-1.0056,0.0509,4.5166,-5.9814,24.9023,t001,diego
56702965,208752,2,thigh,swing,0.0829,-1.0083,0.0417,5.3101,-3.6621,28.9917,t001,diego
56702965,208768,2,thigh,swing,0.0968,-1.0249,0.0316,5.4932,-3.1738,31.3110,t001,diego
56703001,208783,2,thigh,swing,0.1056,-1.0363,0.0339,5.7983,-3.1128,36.6211,t001,diego
56703002,208799,2,thigh,swing,0.1176,-1.0443,0.0300,6.2256,-3.1128,38.8184,t001,diego
56703003,208814,2,thigh,swing,0.1295,-1.0453,0.0310,6.4087,-2.2583,42.8467,t001,diego
56703042,208830,2,thigh,swing,0.1328,-1.0677,0.0331,6.4697,-1.4038,44.2505,t001,diego
56703042,208845,2,thigh,swing,0.1273,-1.0848,0.0167,7.0801,1.6479,45.8984,t001,diego
56703066,208861,2,thigh,swing,0.1736,-1.0680,-0.0056,6.1646,3.2349,47.7905,t001,diego
56703079,208876,2,thigh,swing,0.1899,-1.0538,-0.0356,5.3101,6.2256,51.1475,t001,diego
56703081,208892,2,thigh,swing,0.1908,-1.0621,-0.0398,7.2021,5.6152,52.2461,t001,diego
56703121,208907,2,thigh,swing,0.2236,-1.0743,-0.0140,7.6294,3.9673,53.7109,t001,diego
56703121,208923,2,thigh,swing,0.2375,-1.0778,-0.0056,8.4839,1.8921,57.9224,t001,diego
56703165,208938,2,thigh,swing,0.2385,-1.0524,-0.0021,9.3384,1.8311,59.4482,t001,diego
56703165,208954,2,thigh,swing,0.2427,-1.0386,0.0051,13.0615,3.3569,60.5469,t001,diego
56703168,208969,2,thigh,swing,0.2505,-1.0438,0.0278,15.2588,3.2959,59.7534,t001,diego
56703169,208984,2,thigh,swing,0.2605,-1.0304,0.0375,17.1509,1.2207,56.0913,t001,diego
56703223,208999,2,thigh,swing,0.3174,-1.0022,0.0674,17.8833,-0.7324,54.3823,t001,diego
56703223,209015,2,thigh,swing,0.3444,-0.9977,0.0839,17.9443,-6.6528,51.6357,t001,diego
56703224,209030,2,thigh,swing,0.3735,-0.9935,0.1198,17.6392,-11.1084,49.0723,t001,diego
56703262,209046,2,thigh,swing,0.4012,-0.9924,0.1366,14.8315,-20.6909,45.1050,t001,diego
56703262,209061,2,thigh,swing,0.3923,-1.0002,0.1187,13.8550,-22.8271,44.5557,t001,diego
56703264,209077,2,thigh,loading,0.3545,-0.9849,0.0913,11.9019,-23.0713,42.5415,t001,diego
56703307,209092,2,thigh,loading,0.3076,-0.9490,0.0797,10.7422,-20.8130,41.8091,t001,diego
56703307,209108,2,thigh,loading,0.1106,-0.8969,0.0695,9.9487,-13.0615,35.4614,t001,diego
56703308,209123,2,thigh,loading,0.0721,-0.8892,0.0575,6.8970,-6.2256,17.6392,t001,diego
56703346,209139,2,thigh,loading,0.1343,-0.8741,0.0496,6.1035,0.0610,8.1177,t001,diego
56703347,209154,2,thigh,loading,0.0696,-0.8728,0.0876,-1.3428,3.6621,-10.8032,t001,diego
56703387,209169,2,thigh,loading,0.0031,-0.8237,0.0746,-6.5918,-1.0986,-19.4092,t001,diego
56703388,209185,2,thigh,loading,0.0273,-0.8075,0.0345,-10.4980,-8.8501,-30.2124,t001,diego
56703388,209201,2,thigh,loading,0.0470,-0.8154,0.0089,-10.6201,-9.5825,-34.3628,t001,diego
56703426,209216,2,thigh,loading,0.0361,-0.8054,0.0179,-13.8550,-9.5825,-47.6074,t001,diego
56703427,209232,2,thigh,loading,0.0060,-0.7950,0.0139,-14.5264,-10.2539,-53.4668,t001,diego
56703469,209247,2,thigh,loading,0.0033,-0.8253,0.0100,-14.2212,-12.2070,-65.1855,t001,diego
56703469,209263,2,thigh,loading,0.0284,-0.8284,0.0171,-15.1367,-10.5591,-72.5708,t001,diego
56703470,209279,2,thigh,loading,0.0448,-0.8474,0.0250,-16.7236,-7.0190,-85.7544,t001,diego
56703506,209294,2,thigh,loading,0.0348,-0.8656,0.0226,-17.3950,-8.0566,-97.6562,t001,diego
56703509,209310,2,thigh,loading,0.0258,-0.8943,0.0243,-17.2119,-8.4839,-102.9053,t001,diego
56703545,209326,2,thigh,loading,0.0211,-0.9071,0.0303,-16.5405,-6.4087,-110.7788,t001,diego
56703550,209341,2,thigh,loading,0.0358,-0.9509,0.0377,-16.2354,-4.0283,-112.9761,t001,diego
56703551,209357,2,thigh,loading,0.0653,-0.9846,0.0376,-17.1509,1.6479,-116.3940,t001,diego
56703589,209372,2,thigh,loading,0.1301,-1.0369,0.0472,-17.5781,3.8452,-118.4692,t001,diego
56703590,209388,2,thigh,loading,0.1736,-1.0560,0.0699,-18.5547,5.4932,-124.3286,t001,diego
56703590,209403,2,thigh,loading,0.2040,-1.0917,0.0931,-19.5923,5.0659,-127.6245,t001,diego
56703630,209419,2,thigh,loading,0.2159,-1.1642,0.0997,-18.6157,-0.7935,-127.3193,t001,diego
56703631,209434,2,thigh,loading,0.2509,-1.2194,0.1100,-22.8271,-8.7891,-115.4785,t001,diego
56703667,209450,2,thigh,loading,0.3798,-1.1484,0.0171,-27.5879,-11.5356,-110.9619,t001,diego
56703670,209465,2,thigh,loading,0.4258,-1.0695,-0.0358,-25.0244,-18.0054,-100.9521,t001,diego
56703671,209481,2,thigh,loading,0.6218,-1.0685,0.0243,-19.6533,-23.1323,-89.6606,t001,diego
56703713,209497,2,thigh,loading,0.7030,-1.0693,0.0902,-14.7095,-29.4189,-62.8662,t001,diego
56703713,209512,2,thigh,loading,0.6488,-1.0137,0.1440,-13.8550,-30.6396,-52.7954,t001,diego
56703713,209528,2,thigh,loading,0.5271,-1.0074,0.1447,-11.7187,-30.3955,-33.5083,t001,diego
56703752,209543,2,thigh,loading,0.4491,-0.9943,0.1266,-12.5732,-28.8086,-22.7051,t001,diego
56703753,209559,2,thigh,loading,0.5392,-0.9281,0.1414,-16.8457,-18.2495,-0.1831,t001,diego
56703793,209575,2,thigh,loading,0.5840,-0.8992,0.1582,-17.5781,-13.1836,9.9487,t001,diego
56703793,209590,2,thigh,loading,0.4478,-0.9564,0.0907,-17.3950,-13.8550,26.0010,t001,diego
56703794,209606,2,thigh,loading,-0.0374,-1.0007,-0.0190,-14.2212,-40.2222,16.8457,t001,diego
56703831,209621,2,thigh,loading,-0.8385,-1.0685,0.0518,-14.5264,-58.5327,4.6997,t001,diego
56703833,209637,2,thigh,loading,-0.4894,-0.9980,0.0823,-13.8550,-57.6782,7.2632,t001,diego
56703874,209652,2,thigh,loading,-0.0076,-1.0292,-0.0264,-7.5073,-44.2505,17.1509,t001,diego
56703874,209668,2,thigh,loading,-0.1207,-1.1221,-0.2302,11.5967,-31.9824,17.9443,t001,diego
56703875,209684,2,thigh,loading,-0.1315,-1.2734,-0.3528,19.5923,-34.0576,18.4937,t001,diego
56703912,209699,2,thigh,loading,-0.0450,-1.2616,-0.1495,9.9487,-41.5039,28.6255,t001,diego
56703914,209715,2,thigh,loading,-0.0470,-1.0945,0.1088,-2.5635,-44.5557,30.5786,t001,diego
56703948,209730,2,thigh,loading,0.0156,-1.0162,0.0438,-16.6626,-46.3257,30.9448,t001,diego
56703955,209746,2,thigh,loading,0.0566,-1.0184,0.0408,-15.6860,-41.0156,33.1421,t001,diego
56703956,209761,2,thigh,loading,-0.1458,-0.9954,0.1266,-14.5874,-34.3628,33.3862,t001,diego
56703992,209777,2,thigh,loading,-0.1976,-0.9619,0.2009,-15.9302,-15.5640,33.1421,t001,diego
56703994,209793,2,thigh,loading,-0.0593,-0.9143,0.2152,-14.9536,-3.6011,33.4473,t001,diego
56703995,209808,2,thigh,loading,-0.0281,-0.9331,0.1768,-8.6670,11.7798,33.5693,t001,diego
56704035,209824,2,thigh,loading,0.0044,-0.9850,0.1296,-7.0190,12.3901,33.5083,t001,diego
56704036,209839,2,thigh,loading,0.0702,-0.9969,0.1007,-6.7139,4.0894,34.4849,t001,diego
56704073,209855,2,thigh,loading,0.1643,-1.0300,0.0508,-5.9814,-1.7700,34.9121,t001,diego
56704075,209870,2,thigh,loading,0.1351,-1.0485,0.0524,-6.2866,-15.9912,33.2031,t001,diego
56704076,209886,2,thigh,loading,0.0626,-1.0242,0.0703,-8.6060,-23.5596,31.3721,t001,diego
56704116,209901,2,thigh,loading,0.0212,-0.9948,0.1187,-11.5967,-26.3062,28.5034,t001,diego
56704117,209917,2,thigh,loading,-0.0032,-0.9872,0.1396,-12.3291,-14.9536,25.3296,t001,diego
56704117,209932,2,thigh,loading,0.0444,-0.9706,0.1487,-12.4512,-9.4604,23.9868,t001,diego
56704155,209948,2,thigh,loading,0.0751,-0.9692,0.1492,-11.6577,-4.6997,21.4233,t001,diego
56704157,209963,2,thigh,loading,0.0814,-0.9768,0.1421,-11.2915,-4.3945,19.8364,t001,diego
56704198,209979,2,thigh,loading,0.0709,-0.9824,0.1405,-11.5967,-4.1504,17.2119,t001,diego
56704198,209994,2,thigh,loading,0.0698,-0.9884,0.1425,-11.9019,-4.3335,16.5405,t001,diego
56704198,210010,2,thigh,loading,0.0665,-0.9857,0.1401,-11.8408,-6.4697,15.6250,t001,diego
56704237,210025,2,thigh,loading,0.0652,-0.9808,0.1467,-11.4136,-7.6904,15.3809,t001,diego
56704239,210041,2,thigh,loading,0.0730,-0.9803,0.1637,-10.4980,-9.2773,15.0146,t001,diego
56704247,210056,2,thigh,loading,0.0763,-0.9740,0.1621,-9.9487,-9.3994,14.3433,t001,diego
56704280,210072,2,thigh,loading,0.0681,-0.9774,0.1464,-9.8267,-8.2397,12.2681,t001,diego
56704280,210087,2,thigh,loading,0.0684,-0.9810,0.1598,-10.2539,-7.0190,11.8408,t001,diego
56704318,210103,2,thigh,loading,0.0874,-0.9795,0.1686,-10.6201,-4.4556,11.5356,t001,diego
56704320,210118,2,thigh,loading,0.0986,-0.9752,0.1772,-10.6201,-5.6763,10.9253,t001,diego
