timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
2527468650,608137,3,tobillo,loading,-0.0278,0.9738,-0.1459,0.2441,-0.0610,-0.1221,t005,AHC
2527468692,608153,3,tobillo,loading,-0.0166,0.9730,-0.1477,0.2441,-0.0610,-0.3662,t005,AHC
2527468693,608169,3,tobillo,loading,-0.0100,0.9730,-0.1469,0.2441,-0.3662,-0.4272,t005,AHC
2527468729,608185,3,tobillo,loading,-0.0139,0.9738,-0.1437,0.1831,-0.6714,-0.2441,t005,AHC
2527468729,608201,3,tobillo,loading,-0.0194,0.9752,-0.1426,0.1221,-1.2207,-0.1221,t005,AHC
2527468731,608217,3,tobillo,loading,-0.0211,0.9739,-0.1418,0.0610,-1.3428,-0.2441,t005,AHC
2527468769,608233,3,tobillo,loading,-0.0106,0.9738,-0.1422,-0.0610,-1.4648,-0.2441,t005,AHC
2527468770,608249,3,tobillo,loading,-0.0077,0.9725,-0.1434,-0.1221,-2.0752,0.1831,t005,AHC
2527468804,608265,3,tobillo,loading,-0.0126,0.9712,-0.1471,-0.1221,-2.1973,0.4272,t005,AHC
2527468805,608281,3,tobillo,loading,-0.0143,0.9702,-0.1475,-0.0610,-2.2583,0.5493,t005,AHC
2527468822,608297,3,tobillo,loading,-0.0156,0.9700,-0.1451,0.0610,-2.2583,0.4883,t005,AHC
2527468847,608313,3,tobillo,loading,-0.0175,0.9724,-0.1436,0.1221,-2.3193,0.4883,t005,AHC
2527468847,608329,3,tobillo,loading,-0.0194,0.9720,-0.1443,0.1831,-1.8311,0.1221,t005,AHC
2527468882,608345,3,tobillo,loading,-0.0176,0.9712,-0.1443,0.1831,-1.5259,-0.0610,t005,AHC
2527468884,608361,3,tobillo,loading,-0.0150,0.9717,-0.1447,0.3052,-1.3428,-0.1221,t005,AHC
2527468925,608377,3,tobillo,loading,-0.0100,0.9734,-0.1470,0.3052,-1.4648,0.0000,t005,AHC
2527468925,608393,3,tobillo,loading,-0.0133,0.9766,-0.1465,0.5493,-1.8921,0.3052,t005,AHC
2527468925,608408,3,tobillo,loading,-0.0149,0.9774,-0.1445,0.9155,-1.7700,0.6104,t005,AHC
2527468962,608424,3,tobillo,loading,-0.0121,0.9711,-0.1414,0.9155,-1.4648,0.7324,t005,AHC
2527468963,608440,3,tobillo,loading,-0.0127,0.9706,-0.1420,0.7324,-1.1597,0.8545,t005,AHC
2527469004,608456,3,tobillo,loading,-0.0178,0.9735,-0.1439,0.7324,-1.1597,0.8545,t005,AHC
2527469004,608472,3,tobillo,loading,-0.0183,0.9756,-0.1434,0.6714,-1.2817,0.6714,t005,AHC
2527469005,608488,3,tobillo,loading,-0.0162,0.9761,-0.1392,0.6714,-1.4038,0.6104,t005,AHC
2527469041,608504,3,tobillo,loading,-0.0182,0.9718,-0.1411,0.6104,-1.4648,0.5493,t005,AHC
2527469041,608520,3,tobillo,loading,-0.0178,0.9708,-0.1427,0.4883,-1.4648,0.4272,t005,AHC
2527469083,608536,3,tobillo,loading,-0.0166,0.9738,-0.1440,0.4883,-1.6479,0.3662,t005,AHC
2527469083,608552,3,tobillo,loading,-0.0173,0.9747,-0.1442,0.6714,-2.0752,0.1831,t005,AHC
2527469084,608568,3,tobillo,loading,-0.0171,0.9739,-0.1431,0.6714,-2.0142,0.1221,t005,AHC
2527469121,608584,3,tobillo,loading,-0.0142,0.9702,-0.1393,0.6104,-1.1597,0.3052,t005,AHC
2527469121,608600,3,tobillo,loading,-0.0156,0.9698,-0.1395,0.4883,-0.4272,0.3052,t005,AHC
2527469164,608615,3,tobillo,loading,-0.0150,0.9738,-0.1416,0.3662,-0.2441,0.3052,t005,AHC
2527469165,608631,3,tobillo,loading,-0.0143,0.9750,-0.1415,0.3662,-0.6714,0.3052,t005,AHC
2527469165,608647,3,tobillo,loading,-0.0166,0.9740,-0.1412,0.4272,-0.9766,0.3662,t005,AHC
2527469202,608663,3,tobillo,loading,-0.0133,0.9714,-0.1384,0.4272,-1.1597,0.3662,t005,AHC
2527469203,608679,3,tobillo,loading,-0.0103,0.9713,-0.1385,0.2441,-1.0376,0.5493,t005,AHC
2527469245,608695,3,tobillo,loading,-0.0121,0.9741,-0.1425,0.1831,-1.1597,0.6714,t005,AHC
2527469245,608711,3,tobillo,loading,-0.0151,0.9736,-0.1436,0.3662,-1.4648,0.9155,t005,AHC
2527469246,608727,3,tobillo,loading,-0.0206,0.9720,-0.1425,0.3662,-1.3428,0.9766,t005,AHC
2527469284,608743,3,tobillo,loading,-0.0198,0.9720,-0.1411,0.3662,-0.6714,0.9155,t005,AHC
2527469285,608758,3,tobillo,loading,-0.0151,0.9734,-0.1387,0.4272,-0.6104,0.9155,t005,AHC
2527469292,608774,3,tobillo,loading,-0.0164,0.9745,-0.1390,0.2441,-0.6714,0.8545,t005,AHC
2527469327,608790,3,tobillo,loading,-0.0184,0.9749,-0.1399,0.1221,-0.6714,0.9155,t005,AHC
2527469327,608806,3,tobillo,loading,-0.0210,0.9725,-0.1415,0.1221,-0.4272,0.9155,t005,AHC
2527469367,608822,3,tobillo,loading,-0.0211,0.9707,-0.1428,0.3052,0.7935,0.8545,t005,AHC
2527469368,608838,3,tobillo,loading,-0.0151,0.9708,-0.1444,0.4272,2.1362,0.9766,t005,AHC
2527469368,608854,3,tobillo,loading,-0.0116,0.9711,-0.1412,1.1597,6.4697,1.7090,t005,AHC
2527469411,608869,3,tobillo,loading,-0.0042,0.9661,-0.1326,2.0752,8.2397,1.9531,t005,AHC
2527469411,608885,3,tobillo,loading,0.0115,0.9609,-0.1277,3.9062,8.9111,1.3428,t005,AHC
2527469427,608901,3,tobillo,loading,0.0177,0.9561,-0.1243,4.7607,8.1787,-0.1221,t005,AHC
2527469451,608917,3,tobillo,loading,-0.0234,0.9485,-0.1283,4.3335,6.9580,-0.7324,t005,AHC
2527469452,608933,3,tobillo,loading,-0.0105,0.9590,-0.1300,3.2349,7.1411,-0.9155,t005,AHC
2527469497,608949,3,tobillo,loading,0.0521,0.9730,-0.1371,3.3569,9.0332,-0.6104,t005,AHC
2527469498,608964,3,tobillo,loading,-0.0197,0.9791,-0.1552,4.3945,13.6719,-0.1221,t005,AHC
2527469498,608980,3,tobillo,loading,-0.0651,0.9799,-0.1599,4.8828,15.6860,1.2817,t005,AHC
2527469540,608996,3,tobillo,loading,-0.0186,0.9924,-0.1528,4.7607,15.5640,2.1973,t005,AHC
2527469540,609012,3,tobillo,loading,-0.0194,0.9948,-0.1447,5.4321,10.8032,2.8076,t005,AHC
2527469540,609028,3,tobillo,loading,-0.0653,0.9879,-0.1262,5.7983,8.4839,2.5635,t005,AHC
2527469579,609044,3,tobillo,loading,-0.0787,0.9858,-0.1233,6.0425,6.9580,0.6104,t005,AHC
2527469588,609059,3,tobillo,loading,-0.0966,0.9812,-0.1277,6.0425,6.9580,-0.9155,t005,AHC
2527469588,609075,3,tobillo,loading,-0.1040,0.9783,-0.1395,6.1035,7.8125,-4.7607,t005,AHC
2527469632,609091,3,tobillo,loading,-0.1045,0.9708,-0.1458,6.3477,6.7749,-7.6294,t005,AHC
2527469633,609107,3,tobillo,loading,-0.0048,0.9755,-0.1395,6.4087,6.2256,-7.9346,t005,AHC
2527469635,609123,3,tobillo,loading,0.0205,0.9807,-0.1287,7.2021,5.6763,-6.4087,t005,AHC
2527469684,609139,3,tobillo,loading,0.0118,0.9922,-0.1094,7.6904,5.4321,-5.0659,t005,AHC
2527469685,609155,3,tobillo,loading,0.0140,0.9974,-0.1018,8.5449,4.8218,-2.7466,t005,AHC
2527469686,609171,3,tobillo,loading,0.0029,1.0026,-0.1013,9.0332,4.0283,-2.1973,t005,AHC
2527469735,609187,3,tobillo,loading,-0.0508,1.0061,-0.1047,10.1318,2.1362,-3.1738,t005,AHC
2527469735,609202,3,tobillo,loading,-0.0614,1.0128,-0.1049,11.1084,0.9155,-7.6904,t005,AHC
2527469736,609218,3,tobillo,loading,-0.1044,1.0297,-0.1053,11.6577,0.7324,-11.4746,t005,AHC
2527469783,609234,3,tobillo,loading,-0.1262,1.0481,-0.0992,12.3901,2.1973,-23.1934,t005,AHC
2527469783,609250,3,tobillo,loading,-0.1715,1.0830,-0.0793,12.4512,2.4414,-31.0059,t005,AHC
2527469784,609266,3,tobillo,loading,-0.2261,1.0851,-0.0792,11.5967,-0.1831,-49.8657,t005,AHC
2527469835,609282,3,tobillo,loading,-0.2196,1.0931,-0.0852,8.6060,-3.4180,-69.5190,t005,AHC
2527469836,609298,3,tobillo,loading,-0.1158,1.1130,-0.1122,6.4697,-4.4556,-77.8809,t005,AHC
2527469836,609314,3,tobillo,loading,-0.0675,1.1353,-0.1566,0.7324,-7.0801,-90.1489,t005,AHC
2527469885,609330,3,tobillo,loading,-0.1001,1.1556,-0.3976,-3.2959,-9.2163,-92.3462,t005,AHC
2527469886,609346,3,tobillo,loading,-0.2664,1.1821,-0.3925,-8.4839,-10.6812,-81.7871,t005,AHC
2527469886,609362,3,tobillo,loading,-0.2601,1.1293,-0.4194,-10.2539,-24.5361,-59.2041,t005,AHC
2527469942,609378,3,tobillo,loading,-0.1747,1.0305,-0.3571,-14.5264,-33.4473,-51.3306,t005,AHC
2527469942,609394,3,tobillo,loading,-0.1365,0.9961,-0.3118,-19.0430,-58.5937,-33.6914,t005,AHC
2527469943,609410,3,tobillo,loading,-0.1783,0.9268,-0.2620,-20.4468,-69.6411,-23.4375,t005,AHC
2527469943,609426,3,tobillo,loading,-0.1775,0.9023,-0.2235,-23.9258,-77.2705,-2.6855,t005,AHC
2527469994,609442,3,tobillo,loading,-0.2012,0.8865,-0.1550,-26.4893,-72.6929,14.6484,t005,AHC
2527469994,609458,3,tobillo,midstance,-0.2253,0.8580,-0.0798,-27.5879,-64.5142,21.2402,t005,AHC
2527469994,609474,3,tobillo,midstance,-0.2264,0.8445,-0.0422,-29.8462,-40.1001,31.9824,t005,AHC
2527470054,609490,3,tobillo,midstance,-0.2173,0.8407,0.0107,-30.7007,-26.1230,36.6821,t005,AHC
2527470054,609506,3,tobillo,midstance,-0.2018,0.8604,0.0184,-30.7007,0.2441,45.1050,t005,AHC
2527470055,609522,3,tobillo,midstance,-0.1687,0.9030,0.0195,-29.7852,11.0474,49.1943,t005,AHC
2527470055,609538,3,tobillo,midstance,-0.1337,0.9283,0.0164,-26.4893,27.0996,57.3120,t005,AHC
2527470108,609554,3,tobillo,midstance,-0.1106,0.9391,0.0115,-21.5454,34.1187,66.3452,t005,AHC
2527470109,609569,3,tobillo,midstance,-0.0704,0.9600,0.0007,-18.5547,34.2407,71.1670,t005,AHC
2527470110,609585,3,tobillo,midstance,-0.0580,0.9719,-0.0085,-11.9629,30.4565,79.8950,t005,AHC
2527470154,609601,3,tobillo,midstance,-0.0481,0.9874,-0.0286,-8.6060,27.9541,83.6792,t005,AHC
2527470164,609617,3,tobillo,midstance,-0.0487,0.9825,-0.0374,-2.4414,25.7568,89.7217,t005,AHC
2527470164,609633,3,tobillo,midstance,-0.0641,0.9695,-0.0426,-0.1221,26.7334,91.8579,t005,AHC
2527470165,609649,3,tobillo,midstance,-0.1222,0.9619,-0.0321,3.5400,31.7993,93.8721,t005,AHC
2527470214,609665,3,tobillo,midstance,-0.1451,0.9575,-0.0338,6.7139,42.8467,94.4824,t005,AHC
2527470217,609681,3,tobillo,midstance,-0.1410,0.9615,-0.0695,7.6294,49.9878,95.2759,t005,AHC
2527470217,609697,3,tobillo,midstance,-0.1068,0.9786,-0.0956,8.1177,59.9976,96.7407,t005,AHC
2527470268,609713,3,tobillo,midstance,-0.0537,0.9927,-0.1356,8.5449,61.0962,96.3135,t005,AHC
2527470269,609728,3,tobillo,midstance,-0.0690,0.9795,-0.1536,9.8267,59.1431,93.2617,t005,AHC
2527470269,609744,3,tobillo,midstance,-0.0782,0.9713,-0.1625,10.4980,55.4199,91.9189,t005,AHC
2527470306,609760,3,tobillo,midstance,-0.0240,0.9594,-0.1899,10.6201,51.1475,92.1631,t005,AHC
2527470319,609776,3,tobillo,midstance,0.0116,0.9554,-0.2102,9.3994,36.6211,89.8437,t005,AHC
2527470319,609792,3,tobillo,midstance,0.0500,0.9359,-0.2323,8.2397,29.2969,86.6089,t005,AHC
2527470319,609808,3,tobillo,midstance,0.0604,0.9205,-0.2428,4.6997,19.2261,76.8433,t005,AHC
2527470371,609823,3,tobillo,midstance,0.0948,0.8888,-0.2710,2.2583,17.0288,70.5566,t005,AHC
2527470372,609839,3,tobillo,midstance,0.1354,0.8573,-0.2844,-3.1738,17.3340,54.9316,t005,AHC
2527470372,609855,3,tobillo,midstance,0.1525,0.8430,-0.2803,-8.7891,22.1558,35.2173,t005,AHC
2527470422,609871,3,tobillo,midstance,0.1996,0.8112,-0.2582,-11.8408,24.9023,23.8647,t005,AHC
2527470422,609887,3,tobillo,midstance,0.2152,0.7964,-0.2457,-18.3105,28.9307,-0.8545,t005,AHC
2527470422,609903,3,tobillo,midstance,0.2958,0.9825,-0.1124,-19.8364,32.2876,-17.0898,t005,AHC
2527470474,609918,3,tobillo,midstance,0.3458,0.9506,0.0413,-14.1602,59.7534,-56.4575,t005,AHC
2527470475,609934,3,tobillo,terminal,-0.7797,1.0883,0.0713,-12.1460,68.7256,-67.6880,t005,AHC
2527470476,609950,3,tobillo,terminal,-0.3185,1.2827,0.0869,-14.5264,49.6216,-46.8140,t005,AHC
2527470524,609966,3,tobillo,terminal,0.2140,1.4197,0.0812,-21.6675,-17.5781,-60.1196,t005,AHC
2527470525,609982,3,tobillo,terminal,-0.2360,1.4020,-0.1799,-25.4517,-41.3818,-71.7773,t005,AHC
2527470525,609998,3,tobillo,terminal,-0.4364,1.2186,-0.2228,-27.7100,-17.1509,-84.2285,t005,AHC
2527470527,610014,3,tobillo,terminal,-0.1638,0.9730,-0.1029,-28.0151,2.4414,-88.3179,t005,AHC
2527470582,610030,3,tobillo,terminal,0.0730,0.8755,-0.2648,-27.3437,5.9814,-83.1299,t005,AHC
2527470582,610046,3,tobillo,terminal,0.1376,0.8833,-0.3927,-27.7710,-7.2632,-68.5425,t005,AHC
2527470583,610062,3,tobillo,terminal,0.0791,1.1390,-0.2850,-27.5879,-11.9019,-63.2935,t005,AHC
2527470636,610078,3,tobillo,terminal,-0.0754,1.1283,-0.1503,-18.7988,-16.7236,-53.3447,t005,AHC
2527470636,610094,3,tobillo,terminal,-0.1924,0.9902,-0.1217,-17.5171,-13.0615,-51.1475,t005,AHC
2527470637,610110,3,tobillo,terminal,-0.2074,0.9558,-0.1952,-20.2026,0.6104,-54.1992,t005,AHC
2527470668,610126,3,tobillo,terminal,-0.1475,0.9703,-0.2231,-18.9819,6.0425,-55.0537,t005,AHC
2527470690,610142,3,tobillo,terminal,-0.1735,0.9438,-0.2644,-17.0288,1.8921,-54.0771,t005,AHC
2527470690,610158,3,tobillo,terminal,-0.0583,0.9020,-0.2823,-13.2446,-8.6060,-47.3633,t005,AHC
2527470690,610174,3,tobillo,swing,0.1514,0.9717,-0.2146,-12.0850,-9.7656,-44.3726,t005,AHC
2527470742,610190,3,tobillo,swing,0.0381,1.0007,-0.1777,-10.1318,-6.1646,-38.7573,t005,AHC
2527470743,610206,3,tobillo,swing,-0.0205,1.0081,-0.1310,-10.0708,4.3945,-36.0107,t005,AHC
2527470743,610222,3,tobillo,swing,0.0457,0.9691,-0.1311,-10.5591,3.2349,-34.3018,t005,AHC
2527470797,610238,3,tobillo,swing,0.0502,0.9625,-0.1466,-12.2681,-4.0894,-28.9917,t005,AHC
2527470798,610254,3,tobillo,swing,0.0488,0.9542,-0.2179,-12.6343,-6.0425,-25.3296,t005,AHC
2527470798,610270,3,tobillo,swing,0.0298,0.9473,-0.2397,-11.8408,-6.8970,-18.1885,t005,AHC
2527470799,610286,3,tobillo,swing,0.0271,0.9496,-0.2448,-11.2305,-5.0659,-15.0146,t005,AHC
2527470847,610302,3,tobillo,swing,0.0284,0.9573,-0.2350,-9.0942,0.0000,-8.9722,t005,AHC
2527470847,610318,3,tobillo,swing,0.0094,0.9629,-0.2451,-5.5542,5.1880,-4.6997,t005,AHC
2527470848,610334,3,tobillo,swing,0.0013,0.9711,-0.2567,-3.9673,7.3242,-3.3569,t005,AHC
2527470902,610350,3,tobillo,swing,-0.0018,0.9740,-0.2520,-1.0986,6.9580,-2.0752,t005,AHC
2527470903,610366,3,tobillo,swing,-0.0284,0.9578,-0.2129,-0.2441,6.0425,-2.3193,t005,AHC
2527470903,610382,3,tobillo,swing,-0.0590,0.9614,-0.1974,-1.5869,5.6763,-4.4556,t005,AHC
2527470954,610398,3,tobillo,swing,-0.0532,0.9624,-0.2031,-3.1738,6.0425,-8.0566,t005,AHC
2527470955,610414,3,tobillo,swing,-0.0433,0.9706,-0.2238,-3.2959,4.8828,-10.3149,t005,AHC
