timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
56968278,438612,1,pierna,swing,0.9216,-0.2260,-0.2958,18.8599,11.2305,-4.8828,t008,diego
56968278,438627,1,pierna,swing,0.9297,-0.2074,-0.2891,15.1367,11.2305,-3.5400,t008,diego
56968279,438643,1,pierna,swing,0.9285,-0.1951,-0.2860,9.3994,11.1084,-1.5259,t008,diego
56968315,438658,1,pierna,swing,0.9246,-0.1860,-0.2877,8.4839,10.9253,-1.2817,t008,diego
56968318,438674,1,pierna,swing,0.9241,-0.1826,-0.2889,7.7515,10.0708,-1.7090,t008,diego
56968359,438689,1,pierna,swing,0.9265,-0.1683,-0.2821,7.5684,9.1553,-1.9531,t008,diego
56968359,438705,1,pierna,swing,0.9386,-0.1704,-0.2775,8.3008,7.7515,-1.6479,t008,diego
56968359,438720,1,pierna,swing,0.9410,-0.1754,-0.2761,8.2397,7.0190,-0.6104,t008,diego
56968398,438736,1,pierna,swing,0.9354,-0.1802,-0.2899,7.5073,6.7749,0.0000,t008,diego
56968399,438751,1,pierna,swing,0.9305,-0.1803,-0.2936,3.6621,5.9814,1.0986,t008,diego
56968399,438767,1,pierna,swing,0.9264,-0.1753,-0.3052,1.9531,5.6152,1.3428,t008,diego
56968438,438782,1,pierna,swing,0.9231,-0.1783,-0.3159,0.7324,5.2490,1.3428,t008,diego
56968439,438798,1,pierna,swing,0.9196,-0.1622,-0.3241,0.4272,5.0659,1.4648,t008,diego
56968476,438813,1,pierna,swing,0.9225,-0.1429,-0.3185,0.6104,3.7231,1.8311,t008,diego
56968478,438829,1,pierna,swing,0.9240,-0.1517,-0.3237,2.7466,2.8076,0.9155,t008,diego
56968479,438844,1,pierna,swing,0.9170,-0.1780,-0.3364,2.6855,2.6245,0.6104,t008,diego
56968518,438859,1,pierna,swing,0.9095,-0.1783,-0.3364,-0.3052,2.2583,1.0986,t008,diego
56968519,438875,1,pierna,swing,0.9033,-0.1610,-0.3467,-1.8921,2.1973,1.3428,t008,diego
56968556,438890,1,pierna,swing,0.9032,-0.1592,-0.3558,-2.7466,2.0752,0.9766,t008,diego
56968558,438906,1,pierna,swing,0.9065,-0.1519,-0.3662,-2.2583,2.0142,0.5493,t008,diego
56968558,438921,1,pierna,swing,0.9059,-0.1517,-0.3737,-0.8545,1.6479,0.1221,t008,diego
56968597,438937,1,pierna,swing,0.9005,-0.1582,-0.3756,0.0610,1.0986,-0.3052,t008,diego
56968597,438952,1,pierna,swing,0.8914,-0.1750,-0.3729,-0.3052,0.9766,-0.3662,t008,diego
56968634,438968,1,pierna,swing,0.8927,-0.1792,-0.3761,-2.1973,1.4038,-0.3662,t008,diego
56968634,438984,1,pierna,swing,0.8965,-0.1638,-0.3904,-3.6621,1.8921,-0.2441,t008,diego
56968635,438999,1,pierna,swing,0.8931,-0.1495,-0.3947,-5.9204,2.4414,0.1221,t008,diego
56968676,439015,1,pierna,swing,0.8915,-0.1421,-0.3975,-5.7983,2.5635,0.0610,t008,diego
56968677,439030,1,pierna,swing,0.8947,-0.1660,-0.3904,-4.3335,2.6245,-0.8545,t008,diego
