timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
2531359155,4353401,2,pelvis,loading,0.0598,-0.9613,0.2667,1.1597,-0.1221,0.9155,t004,FJTB
2531359156,4353417,2,pelvis,loading,0.0555,-0.9651,0.2701,1.1597,-0.0610,0.9155,t004,FJTB
2531359157,4353433,2,pelvis,loading,0.0571,-0.9636,0.2684,0.5493,0.5493,0.6714,t004,FJTB
2531359202,4353449,2,pelvis,loading,0.0603,-0.9641,0.2689,0.5493,0.7324,0.4883,t004,FJTB
2531359202,4353465,2,pelvis,loading,0.0659,-0.9652,0.2673,0.2441,0.6104,0.6104,t004,FJTB
2531359205,4353481,2,pelvis,loading,0.0630,-0.9650,0.2687,0.0000,0.3662,0.7324,t004,FJTB
2531359232,4353496,2,pelvis,loading,0.0596,-0.9617,0.2679,0.0000,0.3052,0.8545,t004,FJTB
2531359253,4353512,2,pelvis,loading,0.0602,-0.9615,0.2678,0.3662,0.1221,0.7935,t004,FJTB
2531359254,4353528,2,pelvis,loading,0.0598,-0.9618,0.2673,0.4883,0.0610,0.6714,t004,FJTB
2531359291,4353544,2,pelvis,loading,0.0615,-0.9618,0.2667,0.5493,0.0000,0.6104,t004,FJTB
2531359297,4353559,2,pelvis,loading,0.0625,-0.9619,0.2670,0.6104,0.0000,0.4272,t004,FJTB
2531359299,4353575,2,pelvis,loading,0.0626,-0.9634,0.2684,0.6104,0.0000,0.3662,t004,FJTB
2531359345,4353591,2,pelvis,loading,0.0627,-0.9639,0.2676,0.3052,-0.1221,0.4272,t004,FJTB
2531359346,4353607,2,pelvis,loading,0.0638,-0.9641,0.2668,0.2441,-0.2441,0.4883,t004,FJTB
2531359347,4353623,2,pelvis,loading,0.0612,-0.9630,0.2664,0.0610,-0.4883,0.7324,t004,FJTB
2531359389,4353639,2,pelvis,loading,0.0619,-0.9636,0.2657,-0.2441,-0.4883,0.7935,t004,FJTB
2531359391,4353655,2,pelvis,loading,0.0597,-0.9617,0.2731,-0.2441,-0.3662,0.6714,t004,FJTB
2531359391,4353671,2,pelvis,loading,0.0582,-0.9608,0.2739,-0.1221,0.0000,0.4272,t004,FJTB
2531359439,4353687,2,pelvis,loading,0.0618,-0.9612,0.2688,0.1831,0.0610,0.3662,t004,FJTB
2531359439,4353703,2,pelvis,loading,0.0638,-0.9630,0.2675,0.2441,0.0000,0.3662,t004,FJTB
2531359439,4353719,2,pelvis,loading,0.0629,-0.9641,0.2672,0.1831,0.0000,0.3052,t004,FJTB
2531359483,4353735,2,pelvis,loading,0.0625,-0.9639,0.2673,0.0610,0.0610,0.1831,t004,FJTB
2531359484,4353751,2,pelvis,loading,0.0631,-0.9622,0.2703,0.0000,0.0000,0.1831,t004,FJTB
2531359485,4353767,2,pelvis,loading,0.0636,-0.9613,0.2717,0.0610,0.0610,0.0000,t004,FJTB
2531359534,4353782,2,pelvis,loading,0.0632,-0.9623,0.2695,0.1221,0.0610,-0.0610,t004,FJTB
2531359534,4353798,2,pelvis,loading,0.0616,-0.9624,0.2693,0.1831,0.1221,-0.1221,t004,FJTB
