timestamp_pc_ms,timestamp_arduino_ms,sensor_id,placement,phase,ax,ay,az,gx,gy,gz,trial_id,subject_id
2528510832,1650347,3,pelvis,loading,-0.8722,0.0624,0.1321,-5.5542,-9.1553,3.4790,t010,MBYRA
2528510832,1650364,3,pelvis,loading,-0.8341,0.0233,0.0371,-5.3101,-13.6108,3.6621,t010,MBYRA
2528510876,1650379,3,pelvis,loading,-0.8275,-0.0106,0.0013,-0.9155,-22.7051,16.0522,t010,MBYRA
2528510876,1650396,3,pelvis,loading,-0.9464,-0.1007,0.0331,-2.6245,-26.4893,23.0103,t010,MBYRA
2528510913,1650412,3,pelvis,loading,-1.1328,-0.1119,0.1293,-30.0903,-20.0806,19.1650,t010,MBYRA
2528510914,1650428,3,pelvis,loading,-1.5437,-0.0675,0.2920,-49.2554,-7.6904,6.4697,t010,MBYRA
2528510916,1650444,3,pelvis,loading,-1.2935,-0.1029,0.2921,-53.7109,16.2964,-9.0332,t010,MBYRA
2528510956,1650460,3,pelvis,loading,-1.0193,-0.0919,0.2456,-24.4141,5.1880,3.2959,t010,MBYRA
2528510956,1650476,3,pelvis,loading,-0.7281,0.0127,0.0665,-10.6812,-8.2397,7.0801,t010,MBYRA
2528510991,1650492,3,pelvis,loading,-0.6874,0.0402,-0.0247,13.9770,-18.4937,11.7798,t010,MBYRA
2528510993,1650508,3,pelvis,loading,-0.8175,-0.0046,-0.0789,22.7051,-14.4653,16.6626,t010,MBYRA
2528510993,1650524,3,pelvis,loading,-0.9331,-0.0626,-0.0538,28.5645,-6.1646,26.7334,t010,MBYRA
2528511033,1650540,3,pelvis,loading,-1.0875,-0.1948,0.0508,23.2544,-5.0659,33.3252,t010,MBYRA
2528511033,1650556,3,pelvis,loading,-1.0878,-0.2041,0.1089,18.1274,-6.4087,33.1421,t010,MBYRA
2528511068,1650572,3,pelvis,loading,-1.0370,-0.1647,0.0992,10.9863,-9.0942,23.6816,t010,MBYRA
2528511070,1650588,3,pelvis,loading,-0.9388,-0.0950,0.0232,12.6953,-9.0942,16.2354,t010,MBYRA
2528511105,1650604,3,pelvis,loading,-0.9109,-0.0861,0.0168,23.5596,-5.5542,6.2256,t010,MBYRA
2528511109,1650620,3,pelvis,loading,-0.9098,-0.1516,0.0837,28.1372,-4.8828,6.8970,t010,MBYRA
2528511110,1650636,3,pelvis,loading,-0.9640,-0.2605,0.1035,31.4941,-7.4463,15.6250,t010,MBYRA
2528511148,1650652,3,pelvis,loading,-0.9863,-0.2931,0.0759,31.5552,-9.8877,23.6206,t010,MBYRA
2528511149,1650667,3,pelvis,loading,-0.9933,-0.2761,0.0232,30.8838,-9.4604,24.0478,t010,MBYRA
2528511188,1650683,3,pelvis,loading,-0.9974,-0.2506,0.0282,26.9165,-6.7749,17.8223,t010,MBYRA
2528511189,1650699,3,pelvis,loading,-0.9813,-0.2096,0.0521,25.5737,-6.1646,13.5498,t010,MBYRA
2528511189,1650715,3,pelvis,loading,-0.9630,-0.2443,0.0781,26.9775,-5.3101,6.8359,t010,MBYRA
2528511225,1650731,3,pelvis,loading,-0.9386,-0.3074,0.0941,13.5498,-8.9111,7.5073,t010,MBYRA
2528511228,1650747,3,pelvis,loading,-0.9457,-0.3326,0.1021,-0.2441,-11.3525,8.3618,t010,MBYRA
2528511268,1650763,3,pelvis,loading,-0.9689,-0.2806,0.0944,-11.5967,-11.2305,7.2021,t010,MBYRA
2528511268,1650779,3,pelvis,loading,-0.9790,-0.2115,0.0765,-9.2773,-9.7046,6.2256,t010,MBYRA
2528511268,1650795,3,pelvis,loading,-0.9720,-0.1699,0.0758,-2.9907,-8.5449,7.2632,t010,MBYRA
2528511304,1650811,3,pelvis,loading,-0.9647,-0.1647,0.0831,7.3242,-9.6436,9.8877,t010,MBYRA
2528511306,1650827,3,pelvis,loading,-0.9504,-0.1819,0.0817,12.3291,-10.6812,11.2915,t010,MBYRA
2528511347,1650843,3,pelvis,loading,-0.9515,-0.1879,0.0831,16.1133,-12.5732,12.2681,t010,MBYRA
2528511348,1650859,3,pelvis,loading,-0.9736,-0.2135,0.1012,15.8691,-12.3901,12.0850,t010,MBYRA
2528511348,1650875,3,pelvis,loading,-0.9772,-0.2389,0.1052,13.8550,-9.0942,11.8408,t010,MBYRA
2528511385,1650891,3,pelvis,loading,-0.9579,-0.2698,0.0937,9.2773,-5.7373,10.6201,t010,MBYRA
2528511387,1650907,3,pelvis,loading,-0.9545,-0.2410,0.0835,6.7139,-4.6387,8.9111,t010,MBYRA
2528511428,1650923,3,pelvis,loading,-0.9597,-0.2256,0.0802,3.1738,-3.1128,3.9673,t010,MBYRA
2528511429,1650939,3,pelvis,loading,-0.9694,-0.2147,0.0657,2.5024,-2.5024,1.9531,t010,MBYRA
2528511429,1650955,3,pelvis,loading,-0.9666,-0.2123,0.0560,1.6479,-1.3428,-0.5493,t010,MBYRA
2528511467,1650971,3,pelvis,loading,-0.9524,-0.2095,0.0367,1.8921,-0.8545,-0.6104,t010,MBYRA
